Content,Score,Category
insane psychotic disease,0.97,Nuclear
vile miserable pig,0.99,Nuclear
choke absolute bitch,0.97,Nuclear
die pig,0.98,Nuclear
disgusting deranged pig,0.97,Nuclear
croak sick rat,0.97,Nuclear
disgusting worthless pig,0.97,Nuclear
hang vile cancer,0.98,Nuclear
die truly bitch,0.99,Nuclear
literal inbred cunt,0.99,Nuclear
literal degenerate garbage,0.98,Nuclear
leave literal disease,0.99,Nuclear
die vile disease,0.98,Nuclear
truly worthless disease,0.97,Nuclear
vile degenerate pig,0.98,Nuclear
leave truly mistake,0.97,Nuclear
croak pure bitch,0.98,Nuclear
absolute pathetic bitch,0.99,Nuclear
schizo pig,0.97,Nuclear
perish disgusting faggot,0.98,Nuclear
vile autistic pig,0.98,Nuclear
vile retarded faggot,0.97,Nuclear
bloody schizo faggot,0.98,Nuclear
pure deranged slut,0.98,Nuclear
truly retarded tumor,0.97,Nuclear
disgusting miserable disease,0.97,Nuclear
croak truly retard,0.97,Nuclear
burn truly mutt,0.99,Nuclear
suffer fucking tumor,0.97,Nuclear
rot insane slut,0.99,Nuclear
fucking schizo parasite,0.97,Nuclear
burn twisted cunt,0.98,Nuclear
twisted subhuman slut,0.98,Nuclear
pure miserable tumor,0.99,Nuclear
sick subhuman cancer,0.97,Nuclear
burn vile scum,0.98,Nuclear
truly deranged faggot,0.97,Nuclear
leave vile bitch,0.98,Nuclear
fucking deranged mistake,0.97,Nuclear
rot twisted rat,0.98,Nuclear
drown disgusting parasite,0.98,Nuclear
disgusting inbred freak,0.98,Nuclear
drown insane cancer,0.99,Nuclear
vanish insane retard,0.98,Nuclear
vanish absolute pig,0.98,Nuclear
truly retarded whore,0.99,Nuclear
truly hideous parasite,0.97,Nuclear
literal retarded mutt,0.97,Nuclear
truly subhuman garbage,0.97,Nuclear
insane deranged mutt,0.97,Nuclear
fucking repulsive rat,0.98,Nuclear
insane fat disease,0.98,Nuclear
croak pure waste,0.97,Nuclear
bloody fat pig,0.97,Nuclear
jump bloody slut,0.98,Nuclear
croak truly disease,0.98,Nuclear
jump truly bastard,0.97,Nuclear
perish disgusting rat,0.98,Nuclear
drown vile freak,0.99,Nuclear
hang bloody freak,0.98,Nuclear
inbred whore,0.98,Nuclear
suffer vile garbage,0.98,Nuclear
leave bloody bastard,0.97,Nuclear
bloody miserable parasite,0.99,Nuclear
burn absolute rat,0.98,Nuclear
literal repulsive scum,0.97,Nuclear
absolute autistic mutt,0.97,Nuclear
vanish pure disease,0.97,Nuclear
drown absolute slut,0.98,Nuclear
bloody miserable whore,0.99,Nuclear
insane subhuman mutt,0.99,Nuclear
suffer insane cunt,0.99,Nuclear
bloody autistic pig,0.97,Nuclear
hang absolute disease,0.99,Nuclear
drown absolute garbage,0.97,Nuclear
croak pure slut,0.99,Nuclear
twisted degenerate garbage,0.98,Nuclear
vanish truly disease,0.98,Nuclear
bloody repulsive cunt,0.98,Nuclear
perish insane parasite,0.99,Nuclear
croak disgusting slut,0.98,Nuclear
vile miserable cunt,0.99,Nuclear
jump fucking retard,0.97,Nuclear
disgusting fat disease,0.98,Nuclear
vanish fucking bastard,0.99,Nuclear
die disgusting cunt,0.98,Nuclear
disgusting retarded scum,0.97,Nuclear
sick subhuman waste,0.99,Nuclear
die literal scum,0.97,Nuclear
twisted pathetic mistake,0.99,Nuclear
absolute worthless bastard,0.98,Nuclear
absolute retarded mutt,0.99,Nuclear
suffer literal cancer,0.99,Nuclear
sick repulsive scum,0.97,Nuclear
bloody hideous pig,0.98,Nuclear
fucking schizo scum,0.99,Nuclear
leave twisted garbage,0.97,Nuclear
truly schizo cunt,0.98,Nuclear
perish literal cancer,0.99,Nuclear
vanish pure whore,0.99,Nuclear
croak freak,0.99,Nuclear
disgusting brainless whore,0.99,Nuclear
drown fucking freak,0.99,Nuclear
die pure whore,0.99,Nuclear
vanish absolute waste,0.98,Nuclear
vile schizo mutt,0.98,Nuclear
absolute degenerate retard,0.98,Nuclear
hang vile tumor,0.98,Nuclear
vile inbred bitch,0.99,Nuclear
sick miserable garbage,0.98,Nuclear
disgusting fat slut,0.99,Nuclear
sick hideous parasite,0.99,Nuclear
disgusting degenerate cunt,0.97,Nuclear
croak twisted bitch,0.97,Nuclear
truly deranged garbage,0.98,Nuclear
bloody brainless scum,0.99,Nuclear
hang vile rat,0.98,Nuclear
drown disgusting mistake,0.97,Nuclear
choke pure mutt,0.97,Nuclear
absolute fat whore,0.99,Nuclear
literal brainless scum,0.98,Nuclear
hang bloody scum,0.97,Nuclear
hideous garbage,0.98,Nuclear
absolute pointless cunt,0.97,Nuclear
truly degenerate waste,0.97,Nuclear
disgusting schizo whore,0.98,Nuclear
perish literal slut,0.98,Nuclear
bloody pointless parasite,0.98,Nuclear
perish absolute rat,0.99,Nuclear
truly inbred freak,0.97,Nuclear
choke waste,0.99,Nuclear
insane inbred disease,0.97,Nuclear
literal ugly parasite,0.97,Nuclear
pure autistic bastard,0.97,Nuclear
literal brainless cunt,0.98,Nuclear
fucking miserable retard,0.98,Nuclear
bloody degenerate slut,0.97,Nuclear
die twisted bitch,0.97,Nuclear
sick pointless tumor,0.99,Nuclear
truly autistic rat,0.97,Nuclear
insane deranged cunt,0.99,Nuclear
bleed bloody pig,0.97,Nuclear
pure brainless retard,0.97,Nuclear
perish bloody mistake,0.97,Nuclear
croak absolute slut,0.99,Nuclear
twisted retarded waste,0.97,Nuclear
burn sick mutt,0.99,Nuclear
suffer truly bastard,0.97,Nuclear
suffer absolute pig,0.97,Nuclear
pure worthless parasite,0.99,Nuclear
die insane mistake,0.98,Nuclear
twisted repulsive mutt,0.99,Nuclear
disgusting ugly bastard,0.99,Nuclear
fucking subhuman freak,0.97,Nuclear
sick schizo scum,0.99,Nuclear
perish absolute tumor,0.98,Nuclear
pure retarded cancer,0.97,Nuclear
bleed disgusting bastard,0.99,Nuclear
perish insane retard,0.97,Nuclear
truly brainless mistake,0.99,Nuclear
absolute schizo waste,0.97,Nuclear
burn insane bitch,0.98,Nuclear
burn bloody cunt,0.97,Nuclear
hang disgusting disease,0.99,Nuclear
burn bloody garbage,0.99,Nuclear
jump vile freak,0.99,Nuclear
jump insane bitch,0.97,Nuclear
absolute pathetic parasite,0.99,Nuclear
absolute inbred cancer,0.97,Nuclear
vile subhuman mistake,0.99,Nuclear
die bloody mistake,0.99,Nuclear
vanish pig,0.97,Nuclear
leave sick whore,0.99,Nuclear
insane degenerate rat,0.97,Nuclear
drown sick tumor,0.97,Nuclear
absolute psychotic freak,0.97,Nuclear
pure worthless rat,0.97,Nuclear
bleed sick tumor,0.97,Nuclear
twisted brainless whore,0.98,Nuclear
bloody inbred freak,0.97,Nuclear
truly ugly freak,0.99,Nuclear
sick pathetic waste,0.98,Nuclear
inbred freak,0.97,Nuclear
bleed absolute bastard,0.98,Nuclear
burn sick mistake,0.97,Nuclear
croak sick whore,0.98,Nuclear
ugly cunt,0.97,Nuclear
truly retarded bastard,0.98,Nuclear
vile pathetic mistake,0.97,Nuclear
twisted worthless scum,0.97,Nuclear
vanish tumor,0.98,Nuclear
perish vile garbage,0.99,Nuclear
burn absolute tumor,0.98,Nuclear
fucking brainless scum,0.98,Nuclear
disgusting deranged cunt,0.98,Nuclear
literal schizo pig,0.99,Nuclear
insane repulsive scum,0.99,Nuclear
pointless freak,0.99,Nuclear
inbred rat,0.99,Nuclear
burn disgusting faggot,0.98,Nuclear
jump insane whore,0.97,Nuclear
drown insane retard,0.98,Nuclear
burn sick tumor,0.97,Nuclear
insane subhuman pig,0.97,Nuclear
disgusting deranged whore,0.97,Nuclear
suffer literal cunt,0.98,Nuclear
vile hideous bitch,0.98,Nuclear
suffer fucking waste,0.99,Nuclear
truly retarded pig,0.98,Nuclear
literal pathetic bastard,0.97,Nuclear
disgusting psychotic cunt,0.99,Nuclear
bleed literal mutt,0.98,Nuclear
jump bloody bastard,0.99,Nuclear
sick brainless tumor,0.98,Nuclear
choke pure faggot,0.97,Nuclear
literal miserable pig,0.98,Nuclear
bloody autistic cancer,0.98,Nuclear
pure degenerate parasite,0.99,Nuclear
leave truly faggot,0.97,Nuclear
truly miserable garbage,0.99,Nuclear
fucking subhuman tumor,0.99,Nuclear
vanish sick bitch,0.97,Nuclear
bloody brainless freak,0.99,Nuclear
pure ugly mistake,0.97,Nuclear
insane miserable garbage,0.98,Nuclear
vile psychotic cunt,0.98,Nuclear
vile psychotic garbage,0.97,Nuclear
twisted hideous mistake,0.99,Nuclear
bloody repulsive retard,0.99,Nuclear
suffer bloody scum,0.98,Nuclear
truly brainless freak,0.98,Nuclear
burn vile waste,0.97,Nuclear
ugly scum,0.97,Nuclear
vanish bloody mutt,0.97,Nuclear
burn parasite,0.98,Nuclear
brainless waste,0.98,Nuclear
hang literal pig,0.98,Nuclear
insane deranged garbage,0.98,Nuclear
burn twisted scum,0.97,Nuclear
bloody subhuman disease,0.97,Nuclear
fucking deranged mutt,0.98,Nuclear
burn twisted rat,0.99,Nuclear
perish pure freak,0.98,Nuclear
choke fucking faggot,0.97,Nuclear
croak truly whore,0.99,Nuclear
rot bloody rat,0.97,Nuclear
choke bloody bastard,0.98,Nuclear
truly miserable bitch,0.97,Nuclear
choke absolute waste,0.99,Nuclear
truly fat rat,0.97,Nuclear
absolute schizo bitch,0.99,Nuclear
die bloody pig,0.97,Nuclear
twisted repulsive rat,0.99,Nuclear
deranged whore,0.99,Nuclear
burn disgusting retard,0.98,Nuclear
bloody schizo cancer,0.98,Nuclear
die sick cancer,0.97,Nuclear
literal fat whore,0.99,Nuclear
suffer pure parasite,0.97,Nuclear
literal ugly bitch,0.97,Nuclear
rot faggot,0.99,Nuclear
bloody pathetic slut,0.97,Nuclear
insane subhuman parasite,0.98,Nuclear
sick psychotic faggot,0.99,Nuclear
jump literal bastard,0.99,Nuclear
literal pathetic scum,0.98,Nuclear
twisted retarded pig,0.97,Nuclear
vile inbred rat,0.99,Nuclear
degenerate freak,0.98,Nuclear
rot absolute scum,0.99,Nuclear
jump absolute retard,0.97,Nuclear
worthless whore,0.98,Nuclear
suffer sick bastard,0.99,Nuclear
fucking retarded bastard,0.97,Nuclear
absolute autistic cunt,0.97,Nuclear
croak bloody waste,0.97,Nuclear
jump sick cancer,0.99,Nuclear
hang pig,0.97,Nuclear
burn twisted faggot,0.99,Nuclear
literal hideous waste,0.98,Nuclear
disgusting fat tumor,0.98,Nuclear
literal inbred bastard,0.99,Nuclear
twisted repulsive cancer,0.99,Nuclear
choke insane mistake,0.98,Nuclear
jump cunt,0.97,Nuclear
pure worthless mutt,0.98,Nuclear
truly retarded slut,0.99,Nuclear
disgusting fat waste,0.97,Nuclear
burn truly scum,0.97,Nuclear
fucking pathetic bitch,0.99,Nuclear
hideous freak,0.99,Nuclear
choke vile waste,0.99,Nuclear
fucking inbred cancer,0.99,Nuclear
absolute subhuman mutt,0.97,Nuclear
sick psychotic mistake,0.99,Nuclear
burn sick waste,0.98,Nuclear
schizo rat,0.99,Nuclear
sick autistic mistake,0.99,Nuclear
truly ugly garbage,0.98,Nuclear
bloody psychotic cancer,0.98,Nuclear
pure autistic garbage,0.98,Nuclear
literal miserable mistake,0.97,Nuclear
burn bloody rat,0.97,Nuclear
rot bloody disease,0.97,Nuclear
fucking repulsive whore,0.98,Nuclear
vile retarded freak,0.98,Nuclear
vile autistic bastard,0.99,Nuclear
truly pointless bastard,0.97,Nuclear
truly hideous tumor,0.98,Nuclear
pure pointless parasite,0.97,Nuclear
leave sick cunt,0.97,Nuclear
absolute ugly whore,0.98,Nuclear
drown bloody waste,0.98,Nuclear
ugly rat,0.99,Nuclear
jump sick pig,0.99,Nuclear
die truly pig,0.97,Nuclear
insane deranged parasite,0.97,Nuclear
twisted inbred slut,0.99,Nuclear
rot fucking disease,0.97,Nuclear
worthless scum,0.98,Nuclear
brainless pig,0.98,Nuclear
literal autistic waste,0.98,Nuclear
vile ugly rat,0.97,Nuclear
choke faggot,0.98,Nuclear
insane fat garbage,0.98,Nuclear
perish tumor,0.97,Nuclear
insane pointless cancer,0.97,Nuclear
sick autistic retard,0.99,Nuclear
twisted fat tumor,0.97,Nuclear
jump sick disease,0.97,Nuclear
die sick parasite,0.99,Nuclear
bleed sick waste,0.97,Nuclear
sick degenerate faggot,0.99,Nuclear
burn mutt,0.99,Nuclear
bloody fat parasite,0.97,Nuclear
suffer literal scum,0.99,Nuclear
fucking deranged slut,0.99,Nuclear
hang bloody parasite,0.98,Nuclear
disgusting pointless waste,0.98,Nuclear
rot sick mistake,0.99,Nuclear
jump vile slut,0.98,Nuclear
vile subhuman waste,0.99,Nuclear
literal inbred rat,0.97,Nuclear
bloody deranged cancer,0.98,Nuclear
vile schizo bastard,0.99,Nuclear
choke fucking bitch,0.98,Nuclear
truly deranged cancer,0.98,Nuclear
literal inbred mutt,0.98,Nuclear
croak fucking scum,0.98,Nuclear
drown bloody cancer,0.99,Nuclear
vile pathetic rat,0.99,Nuclear
twisted psychotic parasite,0.97,Nuclear
suffer vile bitch,0.98,Nuclear
sick degenerate mutt,0.99,Nuclear
sick retarded garbage,0.97,Nuclear
fucking worthless cunt,0.97,Nuclear
vanish twisted rat,0.97,Nuclear
jump tumor,0.97,Nuclear
vanish vile mutt,0.97,Nuclear
fucking fat scum,0.97,Nuclear
insane schizo cunt,0.97,Nuclear
die pure parasite,0.98,Nuclear
perish fucking disease,0.97,Nuclear
insane degenerate faggot,0.97,Nuclear
pure ugly retard,0.98,Nuclear
absolute repulsive mistake,0.99,Nuclear
literal worthless freak,0.98,Nuclear
pathetic bitch,0.99,Nuclear
absolute psychotic bitch,0.98,Nuclear
hang absolute cancer,0.99,Nuclear
bloody pointless cancer,0.98,Nuclear
suffer disgusting whore,0.97,Nuclear
drown truly slut,0.98,Nuclear
croak fucking garbage,0.98,Nuclear
croak disgusting scum,0.97,Nuclear
hang vile bitch,0.98,Nuclear
choke insane mutt,0.98,Nuclear
rot disgusting cunt,0.99,Nuclear
suffer sick tumor,0.98,Nuclear
bleed absolute tumor,0.99,Nuclear
burn truly garbage,0.99,Nuclear
vile hideous retard,0.98,Nuclear
vile hideous slut,0.98,Nuclear
jump vile cancer,0.98,Nuclear
vanish pure freak,0.97,Nuclear
perish bloody tumor,0.97,Nuclear
fucking autistic mutt,0.97,Nuclear
disgusting schizo rat,0.99,Nuclear
burn absolute bitch,0.98,Nuclear
sick fat parasite,0.97,Nuclear
vanish waste,0.99,Nuclear
subhuman bastard,0.98,Nuclear
sick miserable tumor,0.98,Nuclear
jump insane rat,0.99,Nuclear
disgusting inbred retard,0.98,Nuclear
bloody ugly waste,0.99,Nuclear
rot vile scum,0.99,Nuclear
vanish bloody disease,0.97,Nuclear
bloody psychotic whore,0.98,Nuclear
twisted ugly cancer,0.99,Nuclear
literal ugly tumor,0.97,Nuclear
worthless pig,0.98,Nuclear
bloody retarded scum,0.97,Nuclear
insane subhuman freak,0.97,Nuclear
worthless retard,0.97,Nuclear
hang absolute pig,0.98,Nuclear
fucking ugly retard,0.98,Nuclear
sick inbred garbage,0.98,Nuclear
absolute autistic garbage,0.99,Nuclear
twisted fat freak,0.99,Nuclear
twisted ugly cunt,0.98,Nuclear
vile retarded garbage,0.97,Nuclear
drown literal rat,0.99,Nuclear
bloody repulsive garbage,0.98,Nuclear
fucking deranged pig,0.99,Nuclear
truly hideous freak,0.99,Nuclear
pointless whore,0.98,Nuclear
vile worthless freak,0.97,Nuclear
insane retarded pig,0.97,Nuclear
disgusting autistic garbage,0.99,Nuclear
leave pure pig,0.98,Nuclear
leave disease,0.99,Nuclear
insane ugly retard,0.99,Nuclear
twisted pathetic freak,0.98,Nuclear
leave literal pig,0.97,Nuclear
sick retarded faggot,0.99,Nuclear
perish sick parasite,0.98,Nuclear
disgusting retarded slut,0.97,Nuclear
croak bloody mistake,0.97,Nuclear
drown literal parasite,0.98,Nuclear
truly schizo parasite,0.97,Nuclear
insane deranged rat,0.99,Nuclear
fucking deranged garbage,0.99,Nuclear
disgusting pointless faggot,0.99,Nuclear
rot vile pig,0.99,Nuclear
truly schizo faggot,0.98,Nuclear
literal pathetic freak,0.97,Nuclear
fucking retarded garbage,0.99,Nuclear
leave disgusting rat,0.98,Nuclear
disgusting deranged scum,0.99,Nuclear
disgusting worthless waste,0.97,Nuclear
disgusting deranged disease,0.98,Nuclear
truly worthless bastard,0.98,Nuclear
bloody degenerate retard,0.97,Nuclear
suffer fucking faggot,0.98,Nuclear
suffer vile mistake,0.97,Nuclear
suffer fucking disease,0.99,Nuclear
absolute ugly bitch,0.97,Nuclear
truly degenerate garbage,0.99,Nuclear
literal deranged scum,0.99,Nuclear
bleed absolute pig,0.99,Nuclear
die fucking tumor,0.98,Nuclear
disgusting worthless freak,0.97,Nuclear
pure brainless disease,0.97,Nuclear
jump absolute slut,0.97,Nuclear
die literal retard,0.99,Nuclear
disgusting inbred bastard,0.99,Nuclear
pure inbred mutt,0.99,Nuclear
literal hideous whore,0.97,Nuclear
twisted brainless scum,0.97,Nuclear
leave twisted tumor,0.97,Nuclear
pure retarded mutt,0.98,Nuclear
burn sick slut,0.99,Nuclear
drown absolute whore,0.98,Nuclear
jump pig,0.99,Nuclear
pathetic faggot,0.98,Nuclear
vile pointless mutt,0.98,Nuclear
die disgusting tumor,0.99,Nuclear
hideous scum,0.97,Nuclear
insane deranged bitch,0.98,Nuclear
disgusting schizo slut,0.99,Nuclear
vanish fucking slut,0.97,Nuclear
leave vile waste,0.97,Nuclear
sick fat faggot,0.98,Nuclear
pure retarded freak,0.97,Nuclear
absolute schizo rat,0.98,Nuclear
truly inbred scum,0.97,Nuclear
drown twisted garbage,0.98,Nuclear
hideous parasite,0.98,Nuclear
truly hideous faggot,0.98,Nuclear
jump disgusting parasite,0.98,Nuclear
literal retarded parasite,0.99,Nuclear
jump pure waste,0.98,Nuclear
bloody fat garbage,0.99,Nuclear
sick worthless faggot,0.99,Nuclear
literal inbred cancer,0.99,Nuclear
literal worthless disease,0.99,Nuclear
absolute retarded parasite,0.97,Nuclear
jump literal rat,0.99,Nuclear
truly retarded bitch,0.97,Nuclear
bleed truly freak,0.99,Nuclear
die bastard,0.99,Nuclear
hang fucking mutt,0.99,Nuclear
choke whore,0.99,Nuclear
sick ugly mutt,0.97,Nuclear
perish truly scum,0.99,Nuclear
croak slut,0.97,Nuclear
literal pathetic garbage,0.99,Nuclear
rot sick freak,0.97,Nuclear
choke disgusting whore,0.98,Nuclear
hang literal cancer,0.97,Nuclear
bloody subhuman bitch,0.97,Nuclear
sick ugly parasite,0.97,Nuclear
literal autistic freak,0.97,Nuclear
twisted psychotic waste,0.98,Nuclear
choke sick bitch,0.98,Nuclear
absolute schizo retard,0.99,Nuclear
bloody pathetic rat,0.99,Nuclear
choke insane rat,0.99,Nuclear
bloody worthless pig,0.98,Nuclear
deranged bitch,0.97,Nuclear
truly degenerate mistake,0.98,Nuclear
suffer garbage,0.99,Nuclear
bloody deranged disease,0.98,Nuclear
choke twisted mistake,0.99,Nuclear
fucking miserable mutt,0.99,Nuclear
drown literal bitch,0.98,Nuclear
truly repulsive waste,0.97,Nuclear
hideous cancer,0.98,Nuclear
hang pure scum,0.97,Nuclear
hang fucking cunt,0.99,Nuclear
vile pointless pig,0.99,Nuclear
hang bloody garbage,0.99,Nuclear
literal autistic parasite,0.97,Nuclear
perish fucking bitch,0.97,Nuclear
truly psychotic cunt,0.98,Nuclear
sick repulsive rat,0.99,Nuclear
pure worthless cancer,0.97,Nuclear
sick pathetic disease,0.98,Nuclear
literal brainless pig,0.98,Nuclear
choke truly slut,0.99,Nuclear
jump insane parasite,0.97,Nuclear
truly miserable retard,0.99,Nuclear
vanish literal waste,0.99,Nuclear
suffer pure garbage,0.99,Nuclear
sick worthless garbage,0.99,Nuclear
jump truly slut,0.97,Nuclear
burn bastard,0.97,Nuclear
die fucking garbage,0.99,Nuclear
fucking ugly tumor,0.99,Nuclear
perish absolute bastard,0.99,Nuclear
die bloody bastard,0.97,Nuclear
rot absolute cancer,0.98,Nuclear
pure miserable slut,0.97,Nuclear
bloody degenerate mistake,0.97,Nuclear
choke twisted pig,0.98,Nuclear
schizo waste,0.98,Nuclear
insane degenerate bitch,0.97,Nuclear
twisted inbred retard,0.98,Nuclear
rot literal rat,0.97,Nuclear
croak disgusting retard,0.99,Nuclear
insane brainless scum,0.99,Nuclear
truly subhuman parasite,0.98,Nuclear
hang literal disease,0.98,Nuclear
hang bloody waste,0.97,Nuclear
drown absolute mistake,0.99,Nuclear
bleed garbage,0.97,Nuclear
vile repulsive waste,0.97,Nuclear
burn absolute mutt,0.99,Nuclear
sick inbred slut,0.97,Nuclear
truly pathetic whore,0.97,Nuclear
bloody deranged bitch,0.99,Nuclear
leave fucking bastard,0.99,Nuclear
insane retarded bitch,0.97,Nuclear
pure fat mistake,0.98,Nuclear
literal retarded freak,0.99,Nuclear
psychotic scum,0.99,Nuclear
absolute inbred disease,0.98,Nuclear
jump sick whore,0.97,Nuclear
sick deranged slut,0.97,Nuclear
disgusting worthless bitch,0.97,Nuclear
insane miserable bitch,0.99,Nuclear
jump twisted retard,0.97,Nuclear
truly worthless parasite,0.98,Nuclear
sick autistic scum,0.97,Nuclear
absolute degenerate cunt,0.97,Nuclear
fucking worthless mistake,0.97,Nuclear
insane repulsive cunt,0.99,Nuclear
literal brainless mistake,0.99,Nuclear
die bloody freak,0.98,Nuclear
drown fucking disease,0.97,Nuclear
hang twisted garbage,0.98,Nuclear
literal degenerate waste,0.99,Nuclear
insane degenerate garbage,0.99,Nuclear
pure pathetic faggot,0.99,Nuclear
fucking schizo pig,0.97,Nuclear
leave literal faggot,0.97,Nuclear
vanish freak,0.97,Nuclear
perish absolute scum,0.97,Nuclear
burn absolute faggot,0.98,Nuclear
suffer twisted faggot,0.98,Nuclear
burn disgusting mutt,0.97,Nuclear
drown sick bitch,0.97,Nuclear
burn disgusting disease,0.97,Nuclear
sick pointless mutt,0.99,Nuclear
suffer fucking cancer,0.98,Nuclear
suffer twisted parasite,0.99,Nuclear
pathetic slut,0.97,Nuclear
fucking degenerate faggot,0.98,Nuclear
pure pathetic whore,0.97,Nuclear
drown literal bastard,0.97,Nuclear
twisted repulsive bastard,0.97,Nuclear
jump fucking tumor,0.97,Nuclear
twisted deranged retard,0.97,Nuclear
bloody pointless retard,0.97,Nuclear
bloody pointless mistake,0.97,Nuclear
absolute brainless bastard,0.99,Nuclear
suffer pure freak,0.97,Nuclear
literal hideous slut,0.97,Nuclear
choke garbage,0.97,Nuclear
perish vile freak,0.97,Nuclear
croak insane whore,0.99,Nuclear
perish disgusting disease,0.98,Nuclear
autistic garbage,0.99,Nuclear
bloody inbred bitch,0.98,Nuclear
literal pointless disease,0.97,Nuclear
vile schizo garbage,0.98,Nuclear
brainless tumor,0.97,Nuclear
bleed truly parasite,0.97,Nuclear
sick repulsive bastard,0.97,Nuclear
perish bloody bastard,0.97,Nuclear
jump disgusting retard,0.97,Nuclear
drown literal garbage,0.99,Nuclear
sick pathetic parasite,0.97,Nuclear
absolute brainless garbage,0.99,Nuclear
drown twisted tumor,0.97,Nuclear
jump twisted faggot,0.97,Nuclear
literal inbred disease,0.98,Nuclear
bloody inbred faggot,0.99,Nuclear
literal psychotic bitch,0.97,Nuclear
sick fat retard,0.97,Nuclear
psychotic tumor,0.98,Nuclear
absolute degenerate slut,0.97,Nuclear
perish truly garbage,0.97,Nuclear
vile worthless waste,0.97,Nuclear
jump bloody garbage,0.98,Nuclear
vile ugly waste,0.97,Nuclear
twisted retarded tumor,0.99,Nuclear
twisted autistic waste,0.97,Nuclear
choke insane retard,0.97,Nuclear
inbred mistake,0.98,Nuclear
vile autistic retard,0.98,Nuclear
hang fucking pig,0.99,Nuclear
fucking autistic whore,0.99,Nuclear
hang disgusting mutt,0.98,Nuclear
rot pure mutt,0.99,Nuclear
vanish bloody whore,0.99,Nuclear
twisted degenerate pig,0.97,Nuclear
choke pure slut,0.98,Nuclear
twisted inbred scum,0.97,Nuclear
fucking retarded waste,0.99,Nuclear
die truly rat,0.97,Nuclear
disgusting inbred mutt,0.99,Nuclear
pure pointless bitch,0.99,Nuclear
leave disgusting pig,0.99,Nuclear
bleed bloody bastard,0.99,Nuclear
absolute brainless scum,0.97,Nuclear
disgusting fat bitch,0.98,Nuclear
bloody subhuman mistake,0.99,Nuclear
jump fucking bastard,0.99,Nuclear
disgusting psychotic pig,0.98,Nuclear
insane hideous whore,0.98,Nuclear
twisted ugly pig,0.97,Nuclear
sick deranged cunt,0.98,Nuclear
bleed sick cunt,0.98,Nuclear
truly pointless cunt,0.99,Nuclear
absolute miserable mistake,0.98,Nuclear
fucking hideous mistake,0.98,Nuclear
sick ugly waste,0.97,Nuclear
insane inbred tumor,0.98,Nuclear
choke vile tumor,0.97,Nuclear
truly brainless pig,0.98,Nuclear
bloody hideous cancer,0.99,Nuclear
vile ugly garbage,0.99,Nuclear
croak absolute parasite,0.97,Nuclear
perish vile mutt,0.99,Nuclear
vanish disgusting parasite,0.98,Nuclear
croak truly bastard,0.99,Nuclear
suffer truly pig,0.99,Nuclear
literal subhuman bitch,0.98,Nuclear
burn insane garbage,0.97,Nuclear
twisted brainless bitch,0.97,Nuclear
sick hideous mutt,0.99,Nuclear
fucking subhuman mutt,0.97,Nuclear
truly worthless mutt,0.98,Nuclear
drown vile cancer,0.97,Nuclear
truly worthless scum,0.97,Nuclear
twisted deranged whore,0.97,Nuclear
insane repulsive bastard,0.99,Nuclear
die literal rat,0.97,Nuclear
schizo retard,0.97,Nuclear
drown twisted mistake,0.97,Nuclear
fucking retarded slut,0.99,Nuclear
choke vile mutt,0.98,Nuclear
truly degenerate cunt,0.98,Nuclear
bloody worthless disease,0.99,Nuclear
vile subhuman cunt,0.99,Nuclear
croak twisted tumor,0.98,Nuclear
absolute pathetic cancer,0.98,Nuclear
leave fucking bitch,0.99,Nuclear
sick hideous pig,0.97,Nuclear
pure repulsive scum,0.97,Nuclear
choke disgusting mutt,0.97,Nuclear
suffer twisted mutt,0.98,Nuclear
insane worthless mutt,0.99,Nuclear
perish absolute waste,0.97,Nuclear
suffer bloody mistake,0.99,Nuclear
autistic mistake,0.97,Nuclear
choke bloody mistake,0.99,Nuclear
absolute pathetic mutt,0.99,Nuclear
literal worthless rat,0.99,Nuclear
vanish truly whore,0.97,Nuclear
insane hideous freak,0.97,Nuclear
die truly scum,0.99,Nuclear
literal autistic cancer,0.99,Nuclear
fucking autistic cancer,0.99,Nuclear
rot literal cunt,0.99,Nuclear
deranged cancer,0.99,Nuclear
perish pure faggot,0.98,Nuclear
burn insane waste,0.97,Nuclear
bleed pure disease,0.98,Nuclear
fucking inbred mutt,0.99,Nuclear
disgusting repulsive bitch,0.98,Nuclear
disgusting miserable slut,0.99,Nuclear
insane fat parasite,0.97,Nuclear
hang faggot,0.99,Nuclear
drown sick disease,0.97,Nuclear
vanish disgusting slut,0.98,Nuclear
leave mistake,0.99,Nuclear
hang twisted pig,0.98,Nuclear
vile autistic bitch,0.98,Nuclear
disgusting pathetic mutt,0.99,Nuclear
twisted repulsive retard,0.98,Nuclear
burn truly mistake,0.97,Nuclear
vanish absolute freak,0.97,Nuclear
burn absolute disease,0.99,Nuclear
leave fucking retard,0.97,Nuclear
drown retard,0.97,Nuclear
repulsive cunt,0.99,Nuclear
bloody repulsive mutt,0.97,Nuclear
bleed fucking bastard,0.98,Nuclear
die rat,0.98,Nuclear
vile inbred mutt,0.98,Nuclear
insane autistic bastard,0.99,Nuclear
truly inbred waste,0.98,Nuclear
rot bloody garbage,0.97,Nuclear
pure pathetic cancer,0.99,Nuclear
vanish insane parasite,0.98,Nuclear
twisted brainless waste,0.98,Nuclear
drown pure pig,0.98,Nuclear
sick fat whore,0.97,Nuclear
