Content,Score,Category
chill lagging spawn,0.12,Green
tbh raiding sentry,0.10,Green
ranked streaming cooldowns,0.10,Green
rng defusing sentry,0.10,Green
surrendering route,0.12,Green
lowkey account,0.10,Green
eta camping jungle,0.13,Green
saving chokepoint,0.10,Green
backing cart,0.13,Green
fwiw selling cart,0.10,Green
warping lag,0.12,Green
league jungle,0.12,Green
imo rushing mic,0.13,Green
gj spectating minimap,0.10,Green
deadass scoreboard,0.13,Green
chill backing flag,0.12,Green
pve deaths,0.10,Green
warding point,0.13,Green
ngl sieging minimap,0.13,Green
nice snowballing ammo,0.12,Green
wdym kills,0.12,Green
done jungling rank,0.12,Green
bruh inventory,0.10,Green
aram bot,0.13,Green
sus backdooring sentry,0.13,Green
glhf,0.12,Green
rofl neutralizing meter,0.10,Green
vgg chasing spawn,0.12,Green
idk rushing meter,0.12,Green
ngl base,0.13,Green
lul streaming lobby,0.13,Green
tapping map,0.12,Green
aoe vaulting dps,0.13,Green
hold laning fountain,0.13,Green
wb queueing meter,0.13,Green
resetting leaderboard,0.10,Green
bbl,0.12,Green
copy capping deaths,0.13,Green
inc jungling flag,0.10,Green
tbh radar,0.10,Green
obv pinging loadout,0.12,Green
sure engaging settings,0.13,Green
here sliding armor,0.12,Green
reporting alt,0.10,Green
bruh smurf,0.13,Green
brb backing lobby,0.12,Green
yolo snowballing site,0.10,Green
ggs sniping comms,0.10,Green
pvp bot,0.10,Green
dced minions,0.13,Green
here carrying binds,0.13,Green
joining objective,0.13,Green
muting armor,0.10,Green
wya cooldowns,0.12,Green
afaik nexus,0.10,Green
oof voice,0.10,Green
defend jungle,0.12,Green
irl grinding boss,0.13,Green
f flank,0.12,Green
lowkey mid,0.13,Green
wdym harassing crystal,0.13,Green
gz,0.13,Green
gtg sniping stats,0.12,Green
pve fps,0.10,Green
k jungling throne,0.10,Green
crouching crystal,0.13,Green
req voice,0.13,Green
hp objective,0.13,Green
done binds,0.12,Green
hp countering backpack,0.13,Green
wb escaping streak,0.13,Green
grinding backpack,0.10,Green
nice saving choke,0.12,Green
og lagging creeps,0.10,Green
cap buying support,0.10,Green
meh angle,0.13,Green
gm spawning guild,0.10,Green
lmao poking barracks,0.10,Green
wdym roaming ping,0.13,Green
bg,0.10,Green
chill crashing bot,0.10,Green
hold farming minimap,0.13,Green
kek shields,0.10,Green
sus sniping base,0.13,Green
diving perimeter,0.10,Green
smh dodging spawn,0.13,Green
afk cache,0.10,Green
l lobby,0.12,Green
nice settings,0.12,Green
ty anchoring turret,0.10,Green
yolo farming mid,0.13,Green
ngl reloading creeps,0.13,Green
tourney reloading xp,0.10,Green
hf leaderboard,0.12,Green
dm poking angle,0.10,Green
hp push account,0.10,Green
scouting dps,0.12,Green
nt focusing nerf,0.10,Green
fr scouting flank,0.12,Green
jungling round,0.10,Green
rn map,0.13,Green
yep buff,0.12,Green
lol freezing mats,0.13,Green
fr warping meter,0.10,Green
escaping buff,0.13,Green
backdooring shields,0.13,Green
ty poking xp,0.12,Green
inc chasing guild,0.10,Green
yw assaulting settings,0.10,Green
fwiw tracking party,0.10,Green
wp extract,0.12,Green
crouching creeps,0.10,Green
irl focusing turret,0.12,Green
warping assists,0.10,Green
warping voice,0.13,Green
rofl reviving match,0.13,Green
wow baiting duo,0.13,Green
nope questing leaderboard,0.12,Green
nah camping buff,0.12,Green
gj flanking route,0.13,Green
dodging carry,0.12,Green
rn,0.10,Green
goat roaming carry,0.10,Green
kek ganking mic,0.10,Green
freezing buff,0.10,Green
focusing base,0.10,Green
wts invading xp,0.10,Green
omw armor,0.10,Green
sniping base,0.13,Green
meh selling alt,0.13,Green
rotating trio,0.10,Green
customs buying leaderboard,0.10,Green
gl party,0.13,Green
stacking jungle,0.10,Green
queueing bombsite,0.12,Green
splitpushing loadout,0.13,Green
afaik splitpushing barracks,0.10,Green
sniping leaderboard,0.10,Green
rez mats,0.12,Green
wtb invading cart,0.10,Green
cya reporting heals,0.12,Green
here vaulting flag,0.10,Green
ama contesting chest,0.10,Green
yw rotating kills,0.13,Green
based contesting smurf,0.10,Green
crouching account,0.10,Green
scrim flank,0.12,Green
aiming angle,0.13,Green
inhouse lane,0.12,Green
yolo snowballing flag,0.12,Green
customs raiding party,0.10,Green
kiting map,0.12,Green
covering mana,0.13,Green
casual capping party,0.10,Green
backing respawn,0.12,Green
nope tank,0.10,Green
joining barracks,0.10,Green
yw leaderboard,0.12,Green
fr guild,0.13,Green
poking health,0.10,Green
fwiw alt,0.12,Green
hp stacking vault,0.12,Green
stacking spawn,0.12,Green
jk,0.13,Green
yep buying lag,0.13,Green
ready sprinting wall,0.13,Green
kek wall,0.13,Green
inhouse stacking tank,0.12,Green
kk trading objective,0.10,Green
goat kiting loadout,0.12,Green
patrolling pit,0.13,Green
nt tank,0.13,Green
elo turret,0.10,Green
tilt warping fountain,0.13,Green
lmao laning buff,0.13,Green
sec covering cache,0.10,Green
trading creeps,0.10,Green
dc backdooring queue,0.10,Green
nice queueing discord,0.13,Green
draft peeling mana,0.10,Green
lmfao joining rank,0.12,Green
diff chasing extract,0.10,Green
surrendering lobby,0.13,Green
valid angle,0.13,Green
bet vaulting voice,0.10,Green
hold respawn,0.13,Green
aram protecting loot,0.13,Green
dodging lobby,0.10,Green
pvp roaming angle,0.13,Green
ranked defend bombsite,0.10,Green
op patrolling meter,0.12,Green
league match,0.13,Green
ranked creeps,0.12,Green
swapping bridge,0.13,Green
aiming jungle,0.12,Green
meh,0.13,Green
checking flag,0.12,Green
deadass questing extract,0.13,Green
meta joining meter,0.12,Green
questing angle,0.12,Green
sieging map,0.12,Green
standby kills,0.10,Green
equipping point,0.12,Green
mia smurfing tank,0.10,Green
pub laning ammo,0.12,Green
bro gold,0.13,Green
k bot,0.13,Green
spectating corner,0.13,Green
gratz staggering flag,0.13,Green
gn tower,0.12,Green
aoe covering mid,0.10,Green
here carry,0.13,Green
aiming tank,0.12,Green
ty gold,0.10,Green
contesting payload,0.13,Green
scouting top,0.12,Green
nvm sniping loot,0.10,Green
covering tunnel,0.10,Green
elo,0.10,Green
lfp trading match,0.10,Green
rez muting loadout,0.10,Green
gz smurf,0.13,Green
hold tracking dps,0.12,Green
lfp poking gold,0.12,Green
idk laning core,0.10,Green
omw questing nexus,0.12,Green
xd ulting flank,0.13,Green
lfg assaulting squad,0.12,Green
nt carry,0.13,Green
bro,0.12,Green
omw backdooring cooldowns,0.10,Green
kek smurfing tank,0.13,Green
saving nexus,0.10,Green
fr stacking loot,0.13,Green
reporting account,0.13,Green
lowkey cart,0.12,Green
nah lagging spawn,0.10,Green
lagging site,0.13,Green
vgg tank,0.12,Green
reloading settings,0.12,Green
contesting account,0.13,Green
ready clan,0.13,Green
idk adds,0.13,Green
protecting bot,0.10,Green
w stacking armor,0.10,Green
hype round,0.12,Green
tmr equipping crate,0.12,Green
scouting corner,0.13,Green
gm contesting trio,0.13,Green
ulting gold,0.10,Green
jk harassing stats,0.10,Green
inhouse peeking core,0.12,Green
gm buff,0.13,Green
planting map,0.13,Green
vgg chasing comms,0.10,Green
dm capping chokepoint,0.13,Green
casual alt,0.10,Green
mood pit,0.13,Green
lmfao kiting extract,0.13,Green
og raiding gold,0.10,Green
tapping perimeter,0.10,Green
lmfao rotating leaderboard,0.13,Green
rez spawning mid,0.10,Green
push deaths,0.12,Green
ranked zoning zone,0.13,Green
jungling deaths,0.13,Green
gj healing energy,0.13,Green
capping nexus,0.13,Green
defusing xp,0.10,Green
stomp need voice,0.12,Green
selling buff,0.10,Green
backdooring fountain,0.10,Green
deadass joining stats,0.13,Green
diff sliding discord,0.10,Green
bro binds,0.10,Green
kk tapping base,0.12,Green
gratz mats,0.12,Green
tbf baiting spawn,0.10,Green
dodging shields,0.10,Green
carrying objective,0.12,Green
smh aiming crate,0.13,Green
omw tapping turret,0.12,Green
stomp,0.13,Green
inhouse sniping ping,0.13,Green
facts contesting spawn,0.10,Green
gl protecting point,0.13,Green
wait stacking respawn,0.12,Green
gtg kiting bridge,0.10,Green
meta fountain,0.12,Green
vgg nerf,0.13,Green
kek leashing shop,0.13,Green
obv backing gold,0.10,Green
rushing objective,0.13,Green
crashing tower,0.12,Green
rng questing match,0.13,Green
bg armor,0.12,Green
soon map,0.12,Green
stacking bot,0.13,Green
gj cooldowns,0.12,Green
ama covering binds,0.13,Green
op harassing inventory,0.10,Green
lowkey spectating chokepoint,0.12,Green
muting vault,0.12,Green
lmfao trading xp,0.13,Green
ez surrendering crate,0.12,Green
l reloading cart,0.10,Green
kk queue,0.10,Green
wp pinging ping,0.10,Green
idk healing payload,0.10,Green
wb escaping comms,0.10,Green
streaming deaths,0.12,Green
rushing queue,0.12,Green
here looting trio,0.13,Green
wtt spawning loadout,0.13,Green
poggers meter,0.10,Green
rq spectating tower,0.12,Green
hp resetting objective,0.10,Green
ulting binds,0.12,Green
sure peeling fountain,0.10,Green
ez,0.13,Green
afk countering mats,0.13,Green
roger trio,0.13,Green
customs planting respawn,0.12,Green
ggs throwing flank,0.13,Green
fwiw throwing duo,0.10,Green
push nerf,0.13,Green
oof vaulting core,0.12,Green
warping adds,0.10,Green
mb engaging flag,0.13,Green
pve discord,0.10,Green
diff laning leaderboard,0.10,Green
bbl nerf,0.12,Green
gj looting energy,0.12,Green
gl snowballing base,0.10,Green
peeling crystal,0.12,Green
gl drop top,0.13,Green
oom carry,0.10,Green
inhouse adds,0.13,Green
ggs anchoring gold,0.12,Green
ama rotating objective,0.12,Green
ngl buying corner,0.13,Green
close push sentry,0.13,Green
vgg roaming core,0.12,Green
thx respawn,0.12,Green
oof bridge,0.10,Green
ama lobby,0.12,Green
yw ambushing bridge,0.10,Green
omw respawn,0.13,Green
backdooring crate,0.10,Green
hp spawning minions,0.10,Green
lol patrolling deaths,0.13,Green
brb crate,0.12,Green
bg invading zone,0.10,Green
gn sprinting bridge,0.10,Green
idc chokepoint,0.13,Green
ama saving trio,0.13,Green
wtt holding voice,0.13,Green
gtg base,0.10,Green
rushing boss,0.13,Green
copy mana,0.12,Green
jk farming assists,0.13,Green
raiding map,0.12,Green
saving mats,0.12,Green
queueing mana,0.12,Green
nvm laning tunnel,0.12,Green
f energy,0.13,Green
meta wall,0.12,Green
lmfao disengaging payload,0.10,Green
ama tower,0.12,Green
ggs defend xp,0.10,Green
f pit,0.10,Green
inc surrendering loot,0.13,Green
dodging support,0.13,Green
muting clan,0.10,Green
casual minimap,0.13,Green
league crouching backpack,0.13,Green
thx leashing main,0.13,Green
spectating alt,0.10,Green
nah disengaging cooldowns,0.12,Green
pulling round,0.10,Green
spraying match,0.12,Green
pog escaping lag,0.12,Green
ig pinging armor,0.12,Green
roger throwing turret,0.12,Green
ttyl harassing settings,0.12,Green
op chasing cache,0.12,Green
xd,0.12,Green
dc harassing nexus,0.10,Green
mood push discord,0.13,Green
ofc anchoring stamina,0.13,Green
bruh push crate,0.12,Green
kk dueling spawn,0.12,Green
wb crouching ping,0.10,Green
sliding squad,0.12,Green
valid pinging point,0.10,Green
draft spectating mana,0.13,Green
ganking binds,0.12,Green
gm capping buff,0.12,Green
idk lagging tunnel,0.10,Green
aiming sentry,0.12,Green
vgg reviving flank,0.12,Green
heard zoning support,0.10,Green
gg radar,0.13,Green
cc contesting lag,0.13,Green
iirc clan,0.13,Green
wts patrolling site,0.12,Green
pog stacking smurf,0.13,Green
bro laning mats,0.13,Green
fwiw defusing shop,0.10,Green
bbs comms,0.13,Green
dueling comms,0.12,Green
nt radar,0.12,Green
oof reloading cart,0.10,Green
lfp laning voice,0.13,Green
bruh pinging match,0.13,Green
ttyl covering inventory,0.13,Green
here pulling shields,0.10,Green
sprinting chokepoint,0.13,Green
muting nexus,0.13,Green
kek assaulting aggro,0.12,Green
engaging throne,0.10,Green
f barracks,0.10,Green
bet meter,0.10,Green
bruh chasing angle,0.12,Green
bro reloading gold,0.12,Green
lol trading bot,0.10,Green
gg focusing armor,0.12,Green
rn corner,0.12,Green
wtt leashing angle,0.10,Green
casual warding clan,0.10,Green
freezing throne,0.12,Green
oom leaderboard,0.10,Green
muting mic,0.10,Green
meta zoning creeps,0.12,Green
bruh planting site,0.10,Green
aoe nerf,0.10,Green
pvp spraying route,0.12,Green
rq discord,0.13,Green
yep spawning minions,0.12,Green
neutralizing stamina,0.10,Green
gm carry,0.10,Green
countering extract,0.13,Green
gtg camping adds,0.13,Green
aoe crafting round,0.13,Green
fr sliding buff,0.10,Green
cap chest,0.13,Green
lmao patrolling bridge,0.13,Green
chill diving fps,0.10,Green
roger muting corner,0.13,Green
nt crouching zone,0.10,Green
hp baiting tank,0.10,Green
lul buying leaderboard,0.13,Green
smurfing armor,0.13,Green
gj assaulting carry,0.12,Green
req peeking stats,0.13,Green
brb,0.13,Green
lmao raiding adds,0.12,Green
np minions,0.12,Green
copy protecting comms,0.10,Green
lfg defusing health,0.12,Green
rez laning discord,0.13,Green
fed queueing throne,0.13,Green
smh aiming base,0.13,Green
bbl disengaging queue,0.12,Green
peeking loadout,0.12,Green
meh inventory,0.13,Green
chill alt,0.13,Green
bbl chasing settings,0.10,Green
resetting flank,0.13,Green
ggs roaming round,0.13,Green
nvm kills,0.13,Green
casual equipping shop,0.12,Green
dc muting top,0.13,Green
roger reporting support,0.12,Green
k assists,0.12,Green
lmao healing bot,0.13,Green
throwing point,0.10,Green
nope bot,0.12,Green
jungling flag,0.12,Green
ready tapping jungle,0.10,Green
nice crafting wall,0.12,Green
draft,0.13,Green
boosting extract,0.12,Green
bet leashing mid,0.12,Green
reporting lane,0.10,Green
req zoning guild,0.12,Green
rn choke,0.12,Green
ff queue,0.12,Green
wb lobby,0.10,Green
tapping chokepoint,0.12,Green
dude radar,0.12,Green
bro reporting loot,0.10,Green
ok spectating aggro,0.10,Green
pve rotating tower,0.12,Green
goat binds,0.13,Green
kek raiding energy,0.13,Green
yolo streak,0.10,Green
resetting queue,0.10,Green
drop round,0.10,Green
bruh protecting assists,0.13,Green
gl flanking mic,0.13,Green
gg streaming alt,0.13,Green
nvm,0.12,Green
stomp stamina,0.10,Green
rushing rank,0.12,Green
harassing binds,0.10,Green
yep escaping comms,0.10,Green
oof zone,0.13,Green
valid,0.12,Green
tourney assists,0.12,Green
wtt carry,0.13,Green
valid peeking objective,0.10,Green
mia focusing wall,0.13,Green
sure ping,0.10,Green
done lobby,0.12,Green
eta vaulting main,0.12,Green
crafting bot,0.10,Green
freezing armor,0.10,Green
reviving lane,0.10,Green
spraying respawn,0.13,Green
done,0.10,Green
customs account,0.12,Green
sweeping stream,0.13,Green
leaving bombsite,0.12,Green
rez ambushing alt,0.13,Green
chill,0.13,Green
imho leaving alt,0.13,Green
gn radar,0.13,Green
tilt grinding nerf,0.12,Green
ranked assaulting crate,0.12,Green
covering fountain,0.12,Green
ulting pit,0.13,Green
wait minions,0.12,Green
tmr crafting minimap,0.13,Green
imho countering armor,0.12,Green
rez queueing deaths,0.13,Green
roger discord,0.10,Green
bbs queueing discord,0.12,Green
tilt dodging inventory,0.10,Green
lol chokepoint,0.10,Green
wts checking comms,0.10,Green
inc laning mats,0.13,Green
ok streaming support,0.10,Green
scouting scoreboard,0.10,Green
cap boosting account,0.10,Green
wtt dodging dps,0.12,Green
vgg crystal,0.12,Green
fed radar,0.13,Green
idk defend flag,0.10,Green
ez sniping throne,0.10,Green
wts barracks,0.10,Green
tilt boosting comms,0.13,Green
brb inventory,0.12,Green
tilt loot,0.13,Green
wtt lag,0.12,Green
noted zoning wall,0.13,Green
bro jungling bot,0.10,Green
ty buying choke,0.13,Green
ig mats,0.12,Green
pve chest,0.13,Green
done carrying guild,0.10,Green
done assaulting minimap,0.12,Green
afk patrolling shields,0.13,Green
planting throne,0.12,Green
diff countering cart,0.12,Green
need binds,0.10,Green
dueling fps,0.13,Green
np defusing point,0.10,Green
diff spawning crystal,0.13,Green
crashing ammo,0.12,Green
based sniping leaderboard,0.13,Green
ty rushing cache,0.12,Green
sus stacking jungle,0.12,Green
gratz grinding main,0.13,Green
pog objective,0.13,Green
meta queueing discord,0.13,Green
oof neutralizing ult,0.10,Green
mia route,0.12,Green
stomp inventory,0.13,Green
sweeping armor,0.12,Green
imho loot,0.12,Green
gratz deaths,0.10,Green
here selling mic,0.13,Green
pub backing carry,0.12,Green
obv boosting support,0.12,Green
fed rushing choke,0.12,Green
pve turret,0.10,Green
cya roaming route,0.13,Green
smurfing scoreboard,0.12,Green
draft rushing top,0.10,Green
invading armor,0.10,Green
valid spawn,0.12,Green
ttyl raiding queue,0.12,Green
imho need cooldowns,0.12,Green
brb ulting point,0.12,Green
backdooring leaderboard,0.10,Green
bbl carrying heals,0.10,Green
chill mic,0.13,Green
rip perimeter,0.12,Green
idc settings,0.13,Green
rq raiding ult,0.13,Green
wdym mid,0.12,Green
tmr baiting lag,0.12,Green
inc poking deaths,0.10,Green
rq peeling armor,0.13,Green
ama crouching match,0.10,Green
draft heals,0.12,Green
defusing angle,0.12,Green
selling respawn,0.12,Green
cya,0.13,Green
valid spawning mid,0.10,Green
vgg patrolling cache,0.12,Green
bet sniping health,0.12,Green
aram pulling shop,0.12,Green
based invading perimeter,0.10,Green
cap kills,0.10,Green
disengaging flag,0.12,Green
mood sniping respawn,0.10,Green
bet cache,0.12,Green
idk camping choke,0.10,Green
noted lagging shop,0.13,Green
wts alt,0.13,Green
stomp neutralizing boss,0.12,Green
afk lagging dps,0.12,Green
bg jungling inventory,0.13,Green
rofl capping deaths,0.12,Green
oom settings,0.12,Green
wow pinging match,0.13,Green
diving clan,0.13,Green
lowkey spectating adds,0.12,Green
ok staggering guild,0.12,Green
wow healing nerf,0.12,Green
tbf comms,0.12,Green
mood warding mana,0.10,Green
done planting barracks,0.12,Green
ofc ulting gold,0.12,Green
tilt joining jungle,0.12,Green
done sniping sentry,0.12,Green
bruh discord,0.13,Green
elo camping backpack,0.12,Green
snowballing ammo,0.13,Green
bet warding account,0.12,Green
oom crouching assists,0.10,Green
ty pinging objective,0.12,Green
here covering barracks,0.13,Green
spectating extract,0.10,Green
push ult,0.13,Green
noted ganking boss,0.10,Green
bro leaving loadout,0.12,Green
mood ambushing route,0.12,Green
wait anchoring squad,0.10,Green
ngl crystal,0.13,Green
casual leashing map,0.12,Green
noted countering payload,0.10,Green
lowkey raiding payload,0.12,Green
elo escorting account,0.12,Green
mmr pinging crate,0.10,Green
thx health,0.13,Green
lowkey,0.13,Green
jungling aggro,0.13,Green
l splitpushing crystal,0.12,Green
tracking armor,0.10,Green
poggers boosting match,0.10,Green
joining rank,0.12,Green
soon,0.10,Green
pulling energy,0.13,Green
tbh looting shields,0.13,Green
oom stamina,0.12,Green
lowkey perimeter,0.13,Green
req perimeter,0.13,Green
mb equipping cache,0.10,Green
draft rank,0.13,Green
ig looting stats,0.13,Green
fwiw wall,0.12,Green
tapping voice,0.10,Green
boosting zone,0.13,Green
bbs questing core,0.12,Green
scrim invading map,0.12,Green
tilt sieging ult,0.13,Green
inhouse stats,0.10,Green
buying extract,0.12,Green
brb roaming match,0.12,Green
poggers tracking ammo,0.10,Green
wb mats,0.12,Green
wdym zoning clan,0.13,Green
selling bridge,0.13,Green
leashing point,0.12,Green
tmr rushing stream,0.12,Green
wp smurfing chokepoint,0.10,Green
ranked spraying minimap,0.12,Green
omw escorting round,0.12,Green
smh invading guild,0.13,Green
patrolling flag,0.12,Green
ez pulling flank,0.12,Green
elo camping dps,0.10,Green
noted settings,0.12,Green
warping rank,0.12,Green
bg peeking barracks,0.10,Green
patrolling tower,0.12,Green
dc snowballing map,0.12,Green
nope assaulting dps,0.12,Green
rip peeling lane,0.10,Green
gm rotating bot,0.13,Green
fed queue,0.12,Green
cap baiting bot,0.12,Green
bbl drop minions,0.13,Green
patrolling top,0.13,Green
nbd gold,0.13,Green
gratz ulting party,0.10,Green
gl streaming armor,0.13,Green
nt holding loadout,0.13,Green
valid equipping loadout,0.12,Green
heard tracking armor,0.10,Green
lul nexus,0.13,Green
backing nexus,0.12,Green
focusing minimap,0.10,Green
op countering tower,0.10,Green
nbd freezing fps,0.13,Green
obv xp,0.13,Green
healing stats,0.12,Green
kek rushing mana,0.12,Green
rq pit,0.12,Green
wait dodging heals,0.10,Green
cc covering assists,0.10,Green
tourney raiding meter,0.12,Green
looting leaderboard,0.13,Green
grinding fountain,0.10,Green
spawning aggro,0.12,Green
valid reloading aggro,0.13,Green
fed tracking loadout,0.10,Green
l protecting radar,0.10,Green
pulling lag,0.12,Green
sec staggering health,0.12,Green
sec streaming top,0.13,Green
oom holding loot,0.12,Green
here backing xp,0.12,Green
nice equipping gold,0.12,Green
idk stacking lobby,0.12,Green
disengaging shields,0.12,Green
throwing site,0.10,Green
escorting wall,0.10,Green
ama healing binds,0.12,Green
glhf countering buff,0.10,Green
idk perimeter,0.10,Green
iirc defend nexus,0.12,Green
staggering mid,0.13,Green
rofl push pit,0.12,Green
customs,0.10,Green
hf farming match,0.12,Green
gl anchoring backpack,0.12,Green
wtt boosting comms,0.12,Green
rofl mid,0.10,Green
w backdooring flank,0.10,Green
selling discord,0.12,Green
peeling adds,0.12,Green
backing core,0.13,Green
nt fps,0.10,Green
roger round,0.12,Green
ngl swapping stream,0.12,Green
wtt vaulting core,0.10,Green
idc freezing squad,0.12,Green
jk poking ammo,0.13,Green
bet queue,0.13,Green
meh carrying energy,0.10,Green
roger sniping vault,0.10,Green
diving smurf,0.10,Green
cc tracking settings,0.10,Green
smh assists,0.10,Green
aoe smurf,0.10,Green
vaulting smurf,0.10,Green
boosting corner,0.12,Green
selling pit,0.10,Green
glhf dps,0.10,Green
wp escorting payload,0.12,Green
wb disengaging zone,0.12,Green
streaming minions,0.10,Green
afaik muting crate,0.13,Green
imo freezing smurf,0.12,Green
mia nexus,0.10,Green
np surrendering chest,0.12,Green
goat laning chest,0.10,Green
tilt aggro,0.10,Green
aram pinging match,0.12,Green
l crouching guild,0.10,Green
bruh flanking support,0.13,Green
kek,0.10,Green
draft boosting energy,0.12,Green
scrim jungling binds,0.12,Green
brb resetting top,0.13,Green
rez focusing buff,0.12,Green
raiding stream,0.10,Green
gg assaulting pit,0.13,Green
nt countering adds,0.10,Green
bg throwing clan,0.10,Green
dc looting mana,0.13,Green
stomp jungling lane,0.10,Green
copy peeling discord,0.10,Green
gl scoreboard,0.12,Green
rip need extract,0.12,Green
xd throne,0.12,Green
gz tapping creeps,0.12,Green
idc diving angle,0.10,Green
holding shields,0.12,Green
aram boss,0.12,Green
pve pinging sentry,0.12,Green
crashing chokepoint,0.10,Green
nt loot,0.13,Green
mood angle,0.12,Green
protecting match,0.13,Green
idk invading sentry,0.10,Green
wdym minions,0.10,Green
ready sprinting round,0.10,Green
healing backpack,0.13,Green
standby stacking bot,0.12,Green
ggs dodging match,0.10,Green
farming tunnel,0.10,Green
ty escaping backpack,0.13,Green
mia scouting duo,0.13,Green
hype rushing spawn,0.10,Green
lol warding sentry,0.13,Green
valid defusing discord,0.10,Green
muting payload,0.10,Green
facts sieging bot,0.12,Green
rng loot,0.10,Green
kek pulling aggro,0.10,Green
reporting nexus,0.12,Green
req match,0.13,Green
facts baiting cart,0.13,Green
k leashing stream,0.12,Green
fr flanking flag,0.10,Green
harassing streak,0.13,Green
eta warping objective,0.10,Green
assaulting mats,0.12,Green
np peeking wall,0.10,Green
fed harassing meter,0.12,Green
deadass grinding fps,0.12,Green
jk drop fountain,0.13,Green
wait chokepoint,0.13,Green
obv aiming shields,0.10,Green
thx aiming cache,0.13,Green
iirc anchoring adds,0.13,Green
afaik tank,0.10,Green
chill leaderboard,0.12,Green
disengaging nexus,0.10,Green
ngl mic,0.12,Green
w holding round,0.13,Green
anchoring dps,0.12,Green
diving stream,0.10,Green
saving voice,0.13,Green
smh settings,0.10,Green
pinging radar,0.12,Green
meh defusing meter,0.12,Green
casual questing ping,0.10,Green
draft clan,0.12,Green
idk sieging chest,0.12,Green
tourney escorting account,0.12,Green
noted contesting fps,0.13,Green
np,0.12,Green
lmao route,0.10,Green
nice ganking bombsite,0.13,Green
focusing support,0.12,Green
reviving spawn,0.13,Green
inc angle,0.12,Green
clear jungle,0.12,Green
equipping bot,0.12,Green
sieging scoreboard,0.10,Green
pvp push loot,0.12,Green
wdym chokepoint,0.13,Green
wdym streak,0.13,Green
clear farming loadout,0.12,Green
w ganking nerf,0.10,Green
smh smurf,0.10,Green
lfp aiming comms,0.10,Green
splitpushing pit,0.10,Green
thx chasing chokepoint,0.13,Green
elo carrying stats,0.13,Green
ff sliding map,0.13,Green
trading queue,0.12,Green
glhf streak,0.12,Green
pve,0.10,Green
customs raiding nexus,0.13,Green
push main,0.13,Green
og saving account,0.10,Green
based smurfing settings,0.12,Green
clear looting choke,0.12,Green
lol contesting account,0.12,Green
oom party,0.13,Green
aoe resetting barracks,0.12,Green
kiting mid,0.10,Green
gtg core,0.10,Green
tmr focusing rank,0.12,Green
nbd sweeping streak,0.12,Green
surrendering guild,0.10,Green
iirc laning cart,0.12,Green
wts warding respawn,0.12,Green
ok corner,0.10,Green
dm warping round,0.13,Green
lmao looting boss,0.12,Green
yolo,0.10,Green
close roaming scoreboard,0.12,Green
lmao trading crate,0.13,Green
dced reloading meter,0.12,Green
cya ult,0.12,Green
boosting ult,0.12,Green
spraying perimeter,0.12,Green
clear sweeping voice,0.12,Green
gg lane,0.13,Green
kk peeling support,0.12,Green
hype checking kills,0.13,Green
brb site,0.13,Green
ready raiding sentry,0.10,Green
stomp chasing loot,0.13,Green
np adds,0.13,Green
rng swapping health,0.10,Green
gratz warping tunnel,0.13,Green
lowkey freezing mic,0.13,Green
freezing queue,0.10,Green
kk escaping mats,0.13,Green
gj loot,0.13,Green
anchoring bombsite,0.13,Green
vgg spawning guild,0.12,Green
grinding loot,0.10,Green
dude health,0.10,Green
vgg defend main,0.12,Green
checking ping,0.10,Green
planting flag,0.12,Green
imo,0.13,Green
iirc queueing angle,0.12,Green
dc crouching stream,0.10,Green
mb sweeping fps,0.10,Green
yep defend cart,0.10,Green
pvp harassing cart,0.12,Green
ok lane,0.10,Green
yep focusing cooldowns,0.12,Green
dced jungle,0.13,Green
checking barracks,0.13,Green
resetting loadout,0.13,Green
disengaging crystal,0.12,Green
cc inventory,0.10,Green
draft staggering objective,0.10,Green
fed tank,0.10,Green
facts grinding health,0.10,Green
smurfing discord,0.13,Green
ngl backdooring stamina,0.10,Green
jk surrendering aggro,0.13,Green
pog stacking objective,0.12,Green
pog crafting lobby,0.12,Green
nice crashing ammo,0.10,Green
customs splitpushing lag,0.13,Green
iirc joining mid,0.10,Green
dude rotating lag,0.10,Green
lmao tank,0.12,Green
patrolling loot,0.13,Green
disengaging top,0.13,Green
carrying vault,0.13,Green
eta route,0.13,Green
protecting deaths,0.13,Green
nvm spawning energy,0.13,Green
carrying xp,0.13,Green
wait wall,0.13,Green
roger ganking party,0.12,Green
reviving backpack,0.12,Green
spawning guild,0.10,Green
resetting trio,0.13,Green
streaming jungle,0.13,Green
yolo rushing energy,0.12,Green
tbf,0.13,Green
gratz flanking squad,0.10,Green
cc escaping bombsite,0.12,Green
inhouse countering alt,0.12,Green
pog drop heals,0.13,Green
hold energy,0.13,Green
leaving throne,0.12,Green
aram carrying respawn,0.12,Green
oof vaulting bridge,0.12,Green
lol roaming choke,0.13,Green
copy ganking crate,0.12,Green
wtt chest,0.13,Green
nvm pinging meter,0.12,Green
lagging jungle,0.12,Green
tilt healing cart,0.13,Green
casual boosting base,0.10,Green
here loadout,0.13,Green
omw resetting main,0.13,Green
irl wall,0.12,Green
kek throwing ping,0.13,Green
escaping bot,0.12,Green
hf backdooring objective,0.12,Green
nice escaping alt,0.13,Green
assaulting mana,0.13,Green
tracking pit,0.12,Green
smh surrendering mid,0.10,Green
bro throwing shields,0.12,Green
staggering guild,0.13,Green
fwiw dodging mid,0.10,Green
