Content,Score,Category
quit actual trash,0.97,Nuclear
utter delusional trash,0.98,Nuclear
logoff genuinely kid,0.99,Nuclear
utter trolling smurf,0.97,Nuclear
fucking carried shitter,0.98,Nuclear
uninstall massive inter,0.99,Nuclear
delete animal,0.98,Nuclear
altf4 literal griefer,0.97,Nuclear
stfu toxic npc,0.98,Nuclear
genuinely cringe griefer,0.98,Nuclear
absolute iron smurf,0.99,Nuclear
stfu trash,0.99,Nuclear
pure boosted thrower,0.97,Nuclear
uninstall toxic thrower,0.99,Nuclear
absolute sweaty trash,0.98,Nuclear
holy boosted inter,0.98,Nuclear
fucking carried smurf,0.99,Nuclear
trolling griefer,0.99,Nuclear
massive bronze casual,0.99,Nuclear
complete hardstuck inter,0.99,Nuclear
complete sweaty smurf,0.98,Nuclear
genuinely dogshit smurf,0.99,Nuclear
utter helpless animal,0.99,Nuclear
helpless random,0.98,Nuclear
absolute useless feeder,0.98,Nuclear
logoff actual kid,0.99,Nuclear
griefing thrower,0.98,Nuclear
complete dogshit trash,0.99,Nuclear
toxic delusional noob,0.98,Nuclear
stfu complete npc,0.98,Nuclear
genuinely griefing thrower,0.99,Nuclear
actual griefing random,0.98,Nuclear
leave complete thrower,0.97,Nuclear
genuinely delusional bot,0.98,Nuclear
pure cringe kid,0.98,Nuclear
fucking bronze inter,0.98,Nuclear
clueless inter,0.98,Nuclear
kys toxic npc,0.98,Nuclear
dodge toxic feeder,0.99,Nuclear
uninstall pure tourist,0.97,Nuclear
neck fucking animal,0.99,Nuclear
genuinely helpless smurf,0.99,Nuclear
utter braindead feeder,0.99,Nuclear
kys trash,0.99,Nuclear
rope literal griefer,0.97,Nuclear
absolute clueless casual,0.97,Nuclear
complete helpless noob,0.97,Nuclear
complete boosted casual,0.98,Nuclear
rope holy feeder,0.97,Nuclear
utter unranked smurf,0.97,Nuclear
actual bronze trash,0.99,Nuclear
fucking cringe inter,0.98,Nuclear
griefing animal,0.99,Nuclear
uninstall toxic trash,0.98,Nuclear
genuinely bronze griefer,0.97,Nuclear
holy hardstuck kid,0.99,Nuclear
fucking helpless shitter,0.99,Nuclear
rope holy inter,0.99,Nuclear
absolute hardstuck tourist,0.99,Nuclear
absolute clueless noob,0.98,Nuclear
utter useless feeder,0.98,Nuclear
actual dogshit bot,0.99,Nuclear
complete iron noob,0.99,Nuclear
quit utter shitter,0.97,Nuclear
holy delusional npc,0.97,Nuclear
pure braindead bot,0.98,Nuclear
actual delusional random,0.99,Nuclear
fucking braindead casual,0.97,Nuclear
neck pure inter,0.99,Nuclear
rope massive tourist,0.99,Nuclear
complete washed smurf,0.97,Nuclear
genuinely cringe feeder,0.98,Nuclear
fucking braindead shitter,0.98,Nuclear
actual carried smurf,0.99,Nuclear
fucking clueless griefer,0.98,Nuclear
utter clueless casual,0.97,Nuclear
toxic carried smurf,0.98,Nuclear
pure griefing inter,0.99,Nuclear
genuinely sweaty casual,0.97,Nuclear
complete braindead thrower,0.98,Nuclear
unranked inter,0.99,Nuclear
genuinely cringe noob,0.99,Nuclear
literal sweaty bot,0.99,Nuclear
leave absolute shitter,0.99,Nuclear
toxic bronze animal,0.99,Nuclear
complete delusional trash,0.97,Nuclear
cringe smurf,0.97,Nuclear
massive delusional thrower,0.97,Nuclear
ff massive trash,0.97,Nuclear
complete sweaty kid,0.97,Nuclear
neck actual thrower,0.97,Nuclear
dodge genuinely animal,0.99,Nuclear
delete genuinely noob,0.97,Nuclear
kys toxic thrower,0.98,Nuclear
altf4 holy kid,0.98,Nuclear
toxic helpless inter,0.99,Nuclear
utter braindead thrower,0.98,Nuclear
fucking useless casual,0.98,Nuclear
quit utter kid,0.99,Nuclear
toxic boosted random,0.97,Nuclear
fucking braindead thrower,0.99,Nuclear
pure washed inter,0.97,Nuclear
stfu shitter,0.99,Nuclear
leave actual trash,0.98,Nuclear
fucking washed griefer,0.97,Nuclear
utter hardstuck random,0.98,Nuclear
fucking trolling smurf,0.99,Nuclear
altf4 fucking feeder,0.98,Nuclear
delete toxic trash,0.99,Nuclear
dodge massive bot,0.99,Nuclear
fucking washed thrower,0.99,Nuclear
uninstall holy noob,0.99,Nuclear
rope literal animal,0.98,Nuclear
literal carried trash,0.99,Nuclear
utter boosted thrower,0.99,Nuclear
pure trolling random,0.98,Nuclear
ff kid,0.97,Nuclear
massive helpless bot,0.97,Nuclear
quit complete kid,0.97,Nuclear
quit pure griefer,0.99,Nuclear
kys bot,0.97,Nuclear
kys absolute feeder,0.98,Nuclear
holy carried tourist,0.98,Nuclear
pure braindead thrower,0.97,Nuclear
fucking dogshit thrower,0.99,Nuclear
leave massive noob,0.98,Nuclear
utter unranked random,0.98,Nuclear
altf4 actual tourist,0.98,Nuclear
actual unranked random,0.99,Nuclear
utter trolling npc,0.98,Nuclear
ff holy noob,0.98,Nuclear
massive iron thrower,0.99,Nuclear
leave pure shitter,0.98,Nuclear
quit complete shitter,0.97,Nuclear
toxic useless noob,0.97,Nuclear
absolute delusional npc,0.99,Nuclear
absolute cringe thrower,0.99,Nuclear
stfu genuinely noob,0.99,Nuclear
uninstall literal shitter,0.99,Nuclear
useless npc,0.97,Nuclear
literal cringe griefer,0.98,Nuclear
holy helpless griefer,0.99,Nuclear
leave actual random,0.99,Nuclear
actual bronze casual,0.98,Nuclear
fucking cringe noob,0.98,Nuclear
quit toxic npc,0.99,Nuclear
literal carried noob,0.97,Nuclear
dodge fucking kid,0.98,Nuclear
absolute braindead kid,0.99,Nuclear
ff utter shitter,0.97,Nuclear
actual clueless npc,0.99,Nuclear
altf4 utter animal,0.99,Nuclear
absolute clueless npc,0.98,Nuclear
delete utter griefer,0.98,Nuclear
utter delusional random,0.98,Nuclear
ff toxic inter,0.98,Nuclear
neck complete feeder,0.99,Nuclear
quit pure animal,0.98,Nuclear
actual bronze random,0.98,Nuclear
stfu actual kid,0.97,Nuclear
holy unranked inter,0.98,Nuclear
actual delusional inter,0.98,Nuclear
utter boosted npc,0.98,Nuclear
absolute trolling random,0.98,Nuclear
fucking cringe random,0.97,Nuclear
utter unranked bot,0.97,Nuclear
fucking unranked inter,0.98,Nuclear
ff genuinely trash,0.99,Nuclear
genuinely helpless noob,0.98,Nuclear
actual dogshit kid,0.97,Nuclear
actual braindead thrower,0.98,Nuclear
fucking useless feeder,0.98,Nuclear
logoff actual random,0.99,Nuclear
rope fucking scrub,0.97,Nuclear
logoff literal scrub,0.99,Nuclear
absolute helpless griefer,0.99,Nuclear
utter clueless npc,0.97,Nuclear
genuinely dogshit inter,0.98,Nuclear
actual braindead smurf,0.98,Nuclear
kys toxic trash,0.99,Nuclear
neck literal noob,0.97,Nuclear
fucking unranked bot,0.99,Nuclear
altf4 absolute random,0.99,Nuclear
actual braindead animal,0.98,Nuclear
toxic unranked inter,0.97,Nuclear
utter dogshit griefer,0.97,Nuclear
holy griefing smurf,0.99,Nuclear
uninstall literal smurf,0.98,Nuclear
fucking unranked kid,0.97,Nuclear
toxic washed griefer,0.98,Nuclear
washed animal,0.97,Nuclear
neck fucking trash,0.98,Nuclear
dodge massive inter,0.97,Nuclear
actual bronze thrower,0.97,Nuclear
genuinely bronze inter,0.97,Nuclear
leave absolute thrower,0.97,Nuclear
complete useless shitter,0.98,Nuclear
toxic clueless griefer,0.99,Nuclear
holy hardstuck casual,0.98,Nuclear
braindead bot,0.98,Nuclear
massive griefing noob,0.97,Nuclear
fucking dogshit npc,0.99,Nuclear
kys complete feeder,0.98,Nuclear
utter griefing casual,0.98,Nuclear
complete unranked griefer,0.97,Nuclear
altf4 complete feeder,0.97,Nuclear
holy griefing griefer,0.98,Nuclear
genuinely braindead kid,0.98,Nuclear
holy hardstuck feeder,0.97,Nuclear
quit genuinely trash,0.97,Nuclear
genuinely unranked tourist,0.98,Nuclear
neck toxic trash,0.97,Nuclear
fucking helpless casual,0.99,Nuclear
delusional npc,0.99,Nuclear
toxic griefing thrower,0.98,Nuclear
neck holy smurf,0.97,Nuclear
dodge complete shitter,0.99,Nuclear
complete griefing casual,0.97,Nuclear
quit toxic feeder,0.98,Nuclear
fucking boosted noob,0.98,Nuclear
holy unranked casual,0.97,Nuclear
altf4 actual animal,0.99,Nuclear
actual iron shitter,0.99,Nuclear
holy trolling casual,0.99,Nuclear
dodge pure trash,0.97,Nuclear
fucking sweaty smurf,0.99,Nuclear
stfu pure random,0.98,Nuclear
pure dogshit bot,0.98,Nuclear
genuinely braindead trash,0.98,Nuclear
rope genuinely noob,0.97,Nuclear
helpless kid,0.97,Nuclear
kys genuinely random,0.99,Nuclear
massive hardstuck shitter,0.99,Nuclear
complete griefing kid,0.99,Nuclear
leave kid,0.98,Nuclear
actual braindead tourist,0.97,Nuclear
fucking dogshit feeder,0.98,Nuclear
logoff actual scrub,0.98,Nuclear
altf4 literal random,0.98,Nuclear
literal boosted random,0.99,Nuclear
massive washed scrub,0.99,Nuclear
utter griefing npc,0.98,Nuclear
massive unranked thrower,0.99,Nuclear
logoff utter casual,0.98,Nuclear
complete trolling scrub,0.99,Nuclear
toxic iron random,0.98,Nuclear
pure griefing casual,0.99,Nuclear
ff pure trash,0.99,Nuclear
complete boosted animal,0.97,Nuclear
holy bronze tourist,0.99,Nuclear
massive griefing kid,0.97,Nuclear
complete helpless shitter,0.97,Nuclear
rope actual tourist,0.99,Nuclear
stfu complete animal,0.97,Nuclear
dodge literal griefer,0.98,Nuclear
useless feeder,0.98,Nuclear
neck genuinely tourist,0.98,Nuclear
neck absolute trash,0.98,Nuclear
toxic cringe inter,0.97,Nuclear
massive carried thrower,0.97,Nuclear
delete fucking inter,0.97,Nuclear
rope fucking shitter,0.99,Nuclear
toxic carried bot,0.99,Nuclear
pure iron griefer,0.97,Nuclear
altf4 pure tourist,0.98,Nuclear
fucking iron trash,0.98,Nuclear
literal trolling griefer,0.97,Nuclear
literal griefing bot,0.99,Nuclear
holy delusional trash,0.97,Nuclear
absolute trolling noob,0.99,Nuclear
altf4 complete smurf,0.97,Nuclear
utter delusional tourist,0.99,Nuclear
rope utter trash,0.98,Nuclear
actual bronze tourist,0.98,Nuclear
massive iron smurf,0.97,Nuclear
complete trolling casual,0.98,Nuclear
holy bronze casual,0.99,Nuclear
massive carried bot,0.97,Nuclear
neck massive tourist,0.97,Nuclear
pure clueless tourist,0.99,Nuclear
leave complete shitter,0.99,Nuclear
toxic iron feeder,0.98,Nuclear
dodge toxic casual,0.99,Nuclear
utter dogshit feeder,0.99,Nuclear
neck literal animal,0.99,Nuclear
leave fucking griefer,0.97,Nuclear
actual iron npc,0.98,Nuclear
literal helpless animal,0.99,Nuclear
ff thrower,0.99,Nuclear
pure hardstuck inter,0.98,Nuclear
genuinely unranked griefer,0.99,Nuclear
pure helpless animal,0.98,Nuclear
absolute carried npc,0.97,Nuclear
altf4 literal npc,0.97,Nuclear
actual iron thrower,0.99,Nuclear
massive sweaty griefer,0.98,Nuclear
holy braindead griefer,0.98,Nuclear
literal dogshit feeder,0.99,Nuclear
genuinely carried kid,0.99,Nuclear
utter cringe thrower,0.98,Nuclear
literal delusional casual,0.99,Nuclear
actual helpless shitter,0.97,Nuclear
stfu random,0.97,Nuclear
logoff literal griefer,0.98,Nuclear
genuinely trolling random,0.99,Nuclear
holy hardstuck smurf,0.98,Nuclear
genuinely washed inter,0.98,Nuclear
bronze kid,0.97,Nuclear
delete genuinely tourist,0.99,Nuclear
toxic hardstuck casual,0.99,Nuclear
pure sweaty smurf,0.99,Nuclear
actual helpless inter,0.98,Nuclear
fucking unranked tourist,0.97,Nuclear
fucking boosted casual,0.99,Nuclear
neck toxic shitter,0.97,Nuclear
leave utter casual,0.98,Nuclear
actual hardstuck smurf,0.99,Nuclear
genuinely boosted scrub,0.98,Nuclear
altf4 npc,0.98,Nuclear
toxic bronze smurf,0.98,Nuclear
washed npc,0.97,Nuclear
fucking clueless tourist,0.97,Nuclear
quit genuinely inter,0.99,Nuclear
holy useless bot,0.97,Nuclear
genuinely braindead tourist,0.98,Nuclear
rope fucking kid,0.99,Nuclear
delete pure animal,0.97,Nuclear
pure bronze bot,0.99,Nuclear
utter useless animal,0.97,Nuclear
rope massive trash,0.97,Nuclear
actual unranked casual,0.99,Nuclear
uninstall massive smurf,0.99,Nuclear
absolute bronze griefer,0.97,Nuclear
literal clueless npc,0.99,Nuclear
fucking trolling inter,0.97,Nuclear
absolute washed bot,0.98,Nuclear
complete cringe scrub,0.98,Nuclear
leave absolute inter,0.97,Nuclear
kys fucking shitter,0.98,Nuclear
holy griefing casual,0.99,Nuclear
rope fucking griefer,0.97,Nuclear
ff fucking shitter,0.97,Nuclear
logoff genuinely animal,0.97,Nuclear
fucking delusional casual,0.98,Nuclear
genuinely useless kid,0.99,Nuclear
complete bronze bot,0.97,Nuclear
absolute cringe griefer,0.99,Nuclear
absolute bronze scrub,0.99,Nuclear
massive dogshit smurf,0.99,Nuclear
genuinely iron smurf,0.97,Nuclear
leave trash,0.97,Nuclear
dodge massive scrub,0.99,Nuclear
toxic iron trash,0.98,Nuclear
massive boosted feeder,0.98,Nuclear
literal carried scrub,0.97,Nuclear
kys fucking griefer,0.99,Nuclear
complete useless casual,0.97,Nuclear
delete actual animal,0.98,Nuclear
complete dogshit random,0.97,Nuclear
leave genuinely inter,0.99,Nuclear
holy dogshit trash,0.98,Nuclear
holy cringe kid,0.97,Nuclear
delete pure kid,0.99,Nuclear
literal hardstuck thrower,0.97,Nuclear
actual trolling bot,0.98,Nuclear
complete unranked tourist,0.97,Nuclear
stfu utter noob,0.99,Nuclear
pure washed thrower,0.97,Nuclear
holy hardstuck random,0.98,Nuclear
fucking washed bot,0.98,Nuclear
utter clueless feeder,0.98,Nuclear
delusional bot,0.97,Nuclear
ff fucking npc,0.99,Nuclear
complete hardstuck thrower,0.97,Nuclear
delete utter inter,0.98,Nuclear
fucking iron random,0.99,Nuclear
literal washed scrub,0.98,Nuclear
literal boosted bot,0.97,Nuclear
absolute hardstuck feeder,0.98,Nuclear
logoff noob,0.98,Nuclear
utter bronze inter,0.97,Nuclear
fucking griefing casual,0.98,Nuclear
holy delusional kid,0.97,Nuclear
leave utter noob,0.99,Nuclear
holy clueless npc,0.97,Nuclear
toxic helpless scrub,0.98,Nuclear
stfu complete thrower,0.97,Nuclear
complete carried random,0.99,Nuclear
holy braindead feeder,0.99,Nuclear
quit fucking shitter,0.98,Nuclear
ff massive smurf,0.98,Nuclear
absolute sweaty random,0.97,Nuclear
ff absolute casual,0.97,Nuclear
holy washed casual,0.99,Nuclear
pure bronze random,0.98,Nuclear
stfu literal shitter,0.99,Nuclear
altf4 actual casual,0.99,Nuclear
toxic delusional casual,0.99,Nuclear
kys complete trash,0.99,Nuclear
massive boosted trash,0.97,Nuclear
ff utter noob,0.98,Nuclear
holy unranked scrub,0.98,Nuclear
trolling feeder,0.97,Nuclear
pure clueless npc,0.98,Nuclear
pure griefing thrower,0.98,Nuclear
sweaty scrub,0.98,Nuclear
utter washed kid,0.99,Nuclear
rope inter,0.98,Nuclear
ff actual thrower,0.97,Nuclear
uninstall complete trash,0.97,Nuclear
uninstall fucking tourist,0.98,Nuclear
actual useless npc,0.97,Nuclear
ff casual,0.99,Nuclear
massive trolling shitter,0.98,Nuclear
delete fucking scrub,0.99,Nuclear
holy unranked animal,0.98,Nuclear
fucking hardstuck shitter,0.99,Nuclear
massive clueless bot,0.98,Nuclear
dodge absolute shitter,0.98,Nuclear
stfu genuinely inter,0.99,Nuclear
neck noob,0.97,Nuclear
ff fucking inter,0.97,Nuclear
hardstuck inter,0.97,Nuclear
pure cringe inter,0.97,Nuclear
ff inter,0.98,Nuclear
actual washed scrub,0.97,Nuclear
delete genuinely feeder,0.99,Nuclear
fucking trolling tourist,0.98,Nuclear
utter delusional casual,0.97,Nuclear
massive sweaty noob,0.99,Nuclear
toxic braindead thrower,0.97,Nuclear
absolute helpless inter,0.97,Nuclear
delete fucking tourist,0.98,Nuclear
pure dogshit thrower,0.97,Nuclear
utter sweaty tourist,0.98,Nuclear
neck actual inter,0.99,Nuclear
holy iron inter,0.99,Nuclear
altf4 actual random,0.98,Nuclear
altf4 fucking scrub,0.98,Nuclear
pure hardstuck animal,0.97,Nuclear
pure dogshit griefer,0.99,Nuclear
toxic bronze bot,0.99,Nuclear
holy iron tourist,0.98,Nuclear
altf4 griefer,0.97,Nuclear
ff pure kid,0.97,Nuclear
pure carried casual,0.99,Nuclear
dodge absolute random,0.99,Nuclear
ff toxic tourist,0.98,Nuclear
fucking delusional kid,0.98,Nuclear
toxic clueless tourist,0.97,Nuclear
logoff tourist,0.98,Nuclear
kys actual random,0.98,Nuclear
utter iron npc,0.97,Nuclear
utter boosted trash,0.97,Nuclear
quit complete thrower,0.99,Nuclear
delete toxic kid,0.99,Nuclear
uninstall utter random,0.98,Nuclear
utter dogshit bot,0.97,Nuclear
stfu genuinely casual,0.97,Nuclear
neck literal griefer,0.97,Nuclear
pure braindead tourist,0.97,Nuclear
kys complete shitter,0.97,Nuclear
pure dogshit casual,0.98,Nuclear
leave utter bot,0.97,Nuclear
iron casual,0.97,Nuclear
dodge utter feeder,0.99,Nuclear
massive unranked feeder,0.97,Nuclear
pure delusional noob,0.98,Nuclear
ff fucking noob,0.99,Nuclear
toxic boosted shitter,0.99,Nuclear
logoff massive noob,0.97,Nuclear
genuinely griefing tourist,0.98,Nuclear
quit fucking scrub,0.99,Nuclear
absolute braindead casual,0.99,Nuclear
toxic delusional trash,0.97,Nuclear
uninstall pure bot,0.99,Nuclear
logoff complete trash,0.99,Nuclear
actual useless animal,0.98,Nuclear
holy helpless scrub,0.98,Nuclear
pure helpless casual,0.97,Nuclear
actual helpless animal,0.99,Nuclear
delete actual trash,0.99,Nuclear
stfu tourist,0.99,Nuclear
holy clueless feeder,0.97,Nuclear
holy griefing animal,0.98,Nuclear
neck utter griefer,0.97,Nuclear
complete delusional kid,0.97,Nuclear
absolute boosted griefer,0.97,Nuclear
absolute clueless smurf,0.99,Nuclear
stfu fucking random,0.99,Nuclear
literal iron npc,0.97,Nuclear
holy braindead bot,0.98,Nuclear
actual iron bot,0.97,Nuclear
leave utter tourist,0.98,Nuclear
genuinely washed tourist,0.99,Nuclear
leave utter animal,0.99,Nuclear
altf4 complete tourist,0.97,Nuclear
massive iron npc,0.97,Nuclear
holy griefing trash,0.98,Nuclear
ff utter bot,0.99,Nuclear
massive dogshit scrub,0.98,Nuclear
dodge genuinely griefer,0.98,Nuclear
braindead smurf,0.99,Nuclear
stfu literal kid,0.97,Nuclear
ff utter scrub,0.97,Nuclear
bronze griefer,0.98,Nuclear
braindead feeder,0.98,Nuclear
delete kid,0.97,Nuclear
leave pure kid,0.98,Nuclear
utter clueless bot,0.98,Nuclear
leave massive scrub,0.99,Nuclear
absolute carried kid,0.98,Nuclear
fucking washed random,0.98,Nuclear
toxic braindead noob,0.99,Nuclear
complete bronze inter,0.97,Nuclear
holy washed feeder,0.98,Nuclear
holy unranked npc,0.98,Nuclear
absolute unranked shitter,0.97,Nuclear
actual trolling inter,0.99,Nuclear
delete toxic tourist,0.98,Nuclear
genuinely iron inter,0.99,Nuclear
toxic boosted noob,0.98,Nuclear
utter unranked trash,0.97,Nuclear
ff absolute trash,0.99,Nuclear
genuinely bronze random,0.97,Nuclear
holy griefing kid,0.99,Nuclear
literal unranked tourist,0.97,Nuclear
massive dogshit animal,0.98,Nuclear
kys complete smurf,0.98,Nuclear
uninstall complete tourist,0.98,Nuclear
actual helpless npc,0.97,Nuclear
altf4 pure casual,0.97,Nuclear
stfu holy tourist,0.98,Nuclear
ff absolute griefer,0.98,Nuclear
massive clueless scrub,0.97,Nuclear
toxic braindead bot,0.99,Nuclear
rope massive bot,0.97,Nuclear
stfu holy random,0.98,Nuclear
neck literal casual,0.97,Nuclear
leave pure bot,0.97,Nuclear
utter carried smurf,0.98,Nuclear
massive helpless griefer,0.99,Nuclear
absolute dogshit smurf,0.99,Nuclear
complete clueless casual,0.99,Nuclear
quit genuinely tourist,0.98,Nuclear
rope pure random,0.98,Nuclear
delete fucking npc,0.99,Nuclear
dodge actual shitter,0.97,Nuclear
literal dogshit thrower,0.97,Nuclear
complete trolling inter,0.99,Nuclear
absolute griefing bot,0.97,Nuclear
actual delusional kid,0.97,Nuclear
absolute trolling feeder,0.97,Nuclear
utter hardstuck inter,0.97,Nuclear
quit genuinely noob,0.97,Nuclear
kys toxic random,0.99,Nuclear
holy helpless bot,0.99,Nuclear
pure useless random,0.98,Nuclear
absolute carried noob,0.97,Nuclear
massive unranked smurf,0.99,Nuclear
dodge complete thrower,0.99,Nuclear
stfu genuinely trash,0.98,Nuclear
stfu actual inter,0.97,Nuclear
utter braindead animal,0.99,Nuclear
neck genuinely inter,0.97,Nuclear
pure unranked noob,0.97,Nuclear
complete griefing trash,0.97,Nuclear
dodge literal inter,0.99,Nuclear
complete carried smurf,0.99,Nuclear
genuinely sweaty noob,0.97,Nuclear
absolute unranked griefer,0.99,Nuclear
stfu actual bot,0.98,Nuclear
kys fucking scrub,0.98,Nuclear
fucking dogshit shitter,0.97,Nuclear
toxic hardstuck kid,0.97,Nuclear
complete sweaty animal,0.99,Nuclear
pure braindead smurf,0.98,Nuclear
altf4 toxic casual,0.98,Nuclear
altf4 utter thrower,0.99,Nuclear
pure clueless griefer,0.99,Nuclear
massive bronze thrower,0.97,Nuclear
genuinely trolling smurf,0.98,Nuclear
complete washed feeder,0.97,Nuclear
holy griefing bot,0.98,Nuclear
rope actual smurf,0.98,Nuclear
kys fucking smurf,0.98,Nuclear
toxic bronze npc,0.97,Nuclear
utter hardstuck casual,0.97,Nuclear
quit absolute scrub,0.99,Nuclear
dodge massive griefer,0.99,Nuclear
utter griefing inter,0.98,Nuclear
pure bronze animal,0.99,Nuclear
dodge fucking noob,0.99,Nuclear
dodge pure feeder,0.97,Nuclear
quit pure noob,0.98,Nuclear
kys actual bot,0.97,Nuclear
actual washed thrower,0.98,Nuclear
kys complete bot,0.99,Nuclear
leave fucking thrower,0.98,Nuclear
neck pure bot,0.98,Nuclear
actual unranked inter,0.98,Nuclear
quit massive smurf,0.99,Nuclear
complete carried animal,0.98,Nuclear
fucking hardstuck tourist,0.98,Nuclear
holy boosted trash,0.99,Nuclear
stfu literal noob,0.99,Nuclear
holy cringe smurf,0.98,Nuclear
washed shitter,0.98,Nuclear
holy useless shitter,0.99,Nuclear
massive braindead kid,0.99,Nuclear
literal trolling animal,0.98,Nuclear
kys fucking animal,0.97,Nuclear
utter griefing kid,0.99,Nuclear
stfu holy feeder,0.97,Nuclear
rope literal casual,0.98,Nuclear
leave toxic inter,0.98,Nuclear
quit absolute kid,0.98,Nuclear
logoff pure animal,0.99,Nuclear
sweaty feeder,0.99,Nuclear
complete useless random,0.98,Nuclear
utter cringe smurf,0.99,Nuclear
uninstall genuinely feeder,0.98,Nuclear
useless animal,0.98,Nuclear
neck fucking shitter,0.97,Nuclear
altf4 holy shitter,0.97,Nuclear
pure helpless thrower,0.98,Nuclear
absolute clueless random,0.98,Nuclear
quit absolute inter,0.99,Nuclear
kys tourist,0.99,Nuclear
altf4 utter smurf,0.97,Nuclear
holy dogshit inter,0.98,Nuclear
rope actual bot,0.99,Nuclear
quit pure feeder,0.99,Nuclear
ff pure bot,0.97,Nuclear
pure dogshit feeder,0.97,Nuclear
quit toxic smurf,0.99,Nuclear
logoff genuinely griefer,0.97,Nuclear
trolling trash,0.99,Nuclear
leave literal random,0.99,Nuclear
helpless animal,0.99,Nuclear
leave absolute noob,0.98,Nuclear
absolute bronze random,0.99,Nuclear
rope absolute smurf,0.98,Nuclear
absolute useless casual,0.99,Nuclear
uninstall fucking bot,0.97,Nuclear
rope pure inter,0.97,Nuclear
rope complete scrub,0.97,Nuclear
rope genuinely trash,0.97,Nuclear
fucking hardstuck feeder,0.98,Nuclear
neck utter smurf,0.98,Nuclear
fucking iron smurf,0.99,Nuclear
actual trolling trash,0.99,Nuclear
absolute unranked random,0.98,Nuclear
complete useless smurf,0.99,Nuclear
leave massive random,0.99,Nuclear
uninstall toxic inter,0.97,Nuclear
literal iron inter,0.98,Nuclear
absolute iron thrower,0.97,Nuclear
neck utter bot,0.99,Nuclear
actual carried thrower,0.98,Nuclear
literal hardstuck shitter,0.97,Nuclear
trolling tourist,0.97,Nuclear
neck pure random,0.97,Nuclear
dodge complete noob,0.99,Nuclear
fucking unranked casual,0.97,Nuclear
fucking washed shitter,0.98,Nuclear
toxic sweaty griefer,0.99,Nuclear
delete genuinely random,0.97,Nuclear
useless smurf,0.98,Nuclear
ff massive npc,0.98,Nuclear
toxic bronze griefer,0.99,Nuclear
stfu absolute animal,0.99,Nuclear
genuinely bronze tourist,0.99,Nuclear
logoff actual griefer,0.98,Nuclear
utter carried random,0.98,Nuclear
utter hardstuck trash,0.97,Nuclear
complete dogshit scrub,0.98,Nuclear
logoff genuinely trash,0.97,Nuclear
rope massive npc,0.97,Nuclear
genuinely hardstuck bot,0.98,Nuclear
actual unranked feeder,0.97,Nuclear
rope actual scrub,0.97,Nuclear
toxic hardstuck shitter,0.98,Nuclear
complete cringe inter,0.99,Nuclear
holy useless thrower,0.98,Nuclear
fucking carried tourist,0.97,Nuclear
stfu utter griefer,0.97,Nuclear
absolute sweaty scrub,0.99,Nuclear
sweaty casual,0.99,Nuclear
actual sweaty shitter,0.99,Nuclear
ff complete inter,0.97,Nuclear
pure clueless random,0.97,Nuclear
toxic sweaty bot,0.98,Nuclear
utter braindead random,0.98,Nuclear
utter helpless kid,0.97,Nuclear
massive boosted kid,0.99,Nuclear
stfu literal griefer,0.98,Nuclear
holy trolling npc,0.99,Nuclear
pure carried trash,0.97,Nuclear
literal unranked kid,0.99,Nuclear
toxic sweaty smurf,0.98,Nuclear
pure dogshit smurf,0.99,Nuclear
toxic trolling random,0.97,Nuclear
complete carried kid,0.97,Nuclear
bronze smurf,0.98,Nuclear
leave genuinely npc,0.99,Nuclear
massive trolling npc,0.99,Nuclear
toxic sweaty thrower,0.98,Nuclear
kys fucking feeder,0.98,Nuclear
delete massive inter,0.98,Nuclear
toxic useless trash,0.99,Nuclear
literal hardstuck npc,0.97,Nuclear
pure delusional npc,0.99,Nuclear
toxic clueless shitter,0.98,Nuclear
actual helpless trash,0.98,Nuclear
braindead inter,0.99,Nuclear
utter sweaty animal,0.97,Nuclear
holy delusional bot,0.97,Nuclear
leave utter feeder,0.98,Nuclear
pure hardstuck bot,0.98,Nuclear
utter unranked thrower,0.98,Nuclear
delete fucking bot,0.97,Nuclear
neck pure npc,0.97,Nuclear
fucking trolling casual,0.98,Nuclear
complete sweaty thrower,0.97,Nuclear
delete massive feeder,0.99,Nuclear
kys pure feeder,0.97,Nuclear
ff literal inter,0.99,Nuclear
massive hardstuck scrub,0.97,Nuclear
leave scrub,0.98,Nuclear
actual trolling noob,0.99,Nuclear
holy hardstuck noob,0.98,Nuclear
uninstall genuinely kid,0.97,Nuclear
delete toxic feeder,0.99,Nuclear
kys literal tourist,0.97,Nuclear
utter unranked casual,0.97,Nuclear
neck absolute npc,0.97,Nuclear
literal bronze kid,0.97,Nuclear
altf4 complete trash,0.99,Nuclear
quit massive casual,0.98,Nuclear
massive braindead random,0.97,Nuclear
neck genuinely animal,0.99,Nuclear
pure cringe casual,0.98,Nuclear
stfu utter smurf,0.98,Nuclear
neck fucking smurf,0.97,Nuclear
clueless trash,0.99,Nuclear
literal trolling smurf,0.99,Nuclear
utter washed feeder,0.99,Nuclear
absolute hardstuck bot,0.97,Nuclear
kys fucking tourist,0.99,Nuclear
altf4 absolute inter,0.99,Nuclear
uninstall toxic bot,0.98,Nuclear
massive washed animal,0.98,Nuclear
absolute unranked tourist,0.98,Nuclear
complete carried thrower,0.99,Nuclear
utter helpless casual,0.97,Nuclear
literal hardstuck random,0.99,Nuclear
