Content,Score,Category
"peace out cancer",0.98,Nuclear
"vile its over",0.98,Nuclear
"delusional useless",0.98,Nuclear
"mentally ill bruh tumor",0.98,Nuclear
"gg moron",0.99,Nuclear
"pathetic im out scum",0.99,Nuclear
"fucked disgusting feeder",0.98,Nuclear
"f -u c-k over it bozo",0.98,Nuclear
"im retiring cunt",0.99,Nuclear
"touch grass fkk insane",0.98,Nuclear
"motherfucking crap",0.98,Nuclear
"get out fuck wack",0.98,Nuclear
"fucker crap kid",0.98,Nuclear
"cooked ape",0.97,Nuclear
"ff f**k im retiring",0.97,Nuclear
"seethe f-u-c-k troll",0.98,Nuclear
"kill urself fker fck",0.98,Nuclear
"sit f_ck omfg",0.98,Nuclear
"neck urself im retiring",0.97,Nuclear
"neck urself ridiculous",0.99,Nuclear
"dodge mfing just end",0.98,Nuclear
"ridiculous prick",0.98,Nuclear
"cry more fuking ridiculous",0.98,Nuclear
"mentally ill malding hardstuck",0.99,Nuclear
"insane terrible clown",0.97,Nuclear
"garbage bronze",0.98,Nuclear
"neck urself f_ck trolling",0.98,Nuclear
"im retiring troll",0.97,Nuclear
"sit fvck shut it down",0.98,Nuclear
"cry more f-u-c-k terrible",0.98,Nuclear
"pointless dog",0.99,Nuclear
"fukking walking away whore",0.99,Nuclear
"wild moron",0.98,Nuclear
"shut up fvcking end",0.98,Nuclear
"ff delusional bruh",0.97,Nuclear
"im gone pussy",0.99,Nuclear
"choke crazy",0.97,Nuclear
"fuck pointless",0.98,Nuclear
"fukking hell bitch",0.97,Nuclear
"dogshit crap cancer",0.99,Nuclear
"cringe disgusting shitter",0.98,Nuclear
"stfu f-u-c-k chalked",0.97,Nuclear
"fuking lmao",0.97,Nuclear
"plz quit damn",0.98,Nuclear
"mfing wild random",0.97,Nuclear
"worthless done scum",0.98,Nuclear
"bullshit chalked bastard",0.98,Nuclear
"trashy log off freak",0.97,Nuclear
"cope f.u.c.k toxic",0.99,Nuclear
"drop dead wrap it up",0.99,Nuclear
"gtfo f u c k end",0.97,Nuclear
"drop dead f-k-i-n-g gg next",0.98,Nuclear
"cringe had enough animal",0.97,Nuclear
"f k i n g im out",0.98,Nuclear
"touch grass f u c k washed",0.99,Nuclear
"cry more fukk end",0.98,Nuclear
"plz quit fukk lmao",0.97,Nuclear
"fukk nonsense",0.99,Nuclear
"fookin wtf",0.99,Nuclear
"delete game fucked cooked",0.98,Nuclear
"fuck i give up waste",0.97,Nuclear
"stfu fookin unlucky",0.98,Nuclear
"checking out dog",0.97,Nuclear
"nonsense shitter",0.98,Nuclear
"seethe trashy toxic",0.98,Nuclear
"sit fvcking done",0.97,Nuclear
"brainless worst",0.98,Nuclear
"fookin garbage bastard",0.97,Nuclear
"fucker crap iron",0.97,Nuclear
"cry more f**king pointless",0.98,Nuclear
"get out log off",0.98,Nuclear
"uninstall worst",0.97,Nuclear
"cope no more",0.98,Nuclear
"touch grass fkng give up",0.97,Nuclear
"f u c k no more",0.98,Nuclear
"f _u_ck ggs bozo",0.98,Nuclear
"plz quit just end",0.98,Nuclear
"delete game awful",0.97,Nuclear
"im out whore",0.97,Nuclear
"im gone dog",0.98,Nuclear
"leave f _u_ck damn",0.98,Nuclear
"sht mong",0.97,Nuclear
"vile cant take it waste",0.97,Nuclear
"f_ck broken",0.98,Nuclear
"end it all waste",0.98,Nuclear
"get cancer im retiring",0.99,Nuclear
"ff cancerous damn",0.98,Nuclear
"f*cking awful autist",0.97,Nuclear
"log off worthless cooked",0.98,Nuclear
"log off prick",0.98,Nuclear
"im retiring kid",0.97,Nuclear
"neck urself fuking fck",0.98,Nuclear
"fuck sht",0.99,Nuclear
"shutup vile toxic",0.97,Nuclear
"absolute im leaving",0.99,Nuclear
"go fck uninstalling hardstuck",0.99,Nuclear
"mentally ill im quitting bastard",0.99,Nuclear
"f*ck its over",0.98,Nuclear
"ggs imbecile",0.99,Nuclear
"kill urself fck",0.97,Nuclear
"pathetic bullshit",0.99,Nuclear
"f*cking trash trash",0.97,Nuclear
"cope mfing unlucky",0.97,Nuclear
"fcked toxic garbage",0.98,Nuclear
"absolute cant take it troll",0.97,Nuclear
"dodge checking out",0.98,Nuclear
"f_cking make it stop prick",0.97,Nuclear
"quit fckn no more",0.99,Nuclear
"dogshit stepping away",0.97,Nuclear
"phuck pointless",0.97,Nuclear
"fvck no more retard",0.97,Nuclear
"its over bozo",0.97,Nuclear
"plz quit pathetic",0.99,Nuclear
"alt f4 shitty omfg",0.98,Nuclear
"ff fookin uninstalling",0.98,Nuclear
"f.u.c.k end it all",0.99,Nuclear
"f**k omfg clown",0.99,Nuclear
"fking end it all",0.97,Nuclear
"finished loser",0.98,Nuclear
"leave fkk im gone",0.97,Nuclear
"toxic over",0.99,Nuclear
"fck autist",0.97,Nuclear
"sit fkng toxic",0.97,Nuclear
"choke bullshit make it stop",0.97,Nuclear
"seethe bullshit exhausting",0.98,Nuclear
"neck urself go fk disgusting",0.98,Nuclear
"fckn pathetic clown",0.98,Nuclear
"f _u_ck insane feeder",0.99,Nuclear
"im retiring noob",0.98,Nuclear
"shitty omfg bastard",0.97,Nuclear
"logging out bot",0.97,Nuclear
"shut up horseshit dammit",0.98,Nuclear
"uninstall brainless pathetic",0.98,Nuclear
"f**king done kid",0.97,Nuclear
"peace out bronze",0.98,Nuclear
"done animal",0.99,Nuclear
"unreal walking away tumor",0.98,Nuclear
"choke f-u-c-k gg",0.98,Nuclear
"plz quit f-u-c-k tragic",0.98,Nuclear
"f k i n g cooked noob",0.97,Nuclear
"shut up just end",0.97,Nuclear
"plz quit im retiring",0.98,Nuclear
"touch grass fking toxic",0.99,Nuclear
"uninstall fkng pathetic",0.98,Nuclear
"f k i n g bruh",0.98,Nuclear
"shut up phucking done for",0.99,Nuclear
"fuck gg next bot",0.98,Nuclear
"lmao kid",0.98,Nuclear
"plz quit cooked",0.98,Nuclear
"cant take it iron",0.97,Nuclear
"fukking hell mong",0.97,Nuclear
"motherfucking stop bastard",0.98,Nuclear
"unreal crap kid",0.97,Nuclear
"absolute braindead imbecile",0.99,Nuclear
"choke fook worst",0.97,Nuclear
"braindead npc",0.98,Nuclear
"fkk over trash",0.99,Nuclear
"cooked random",0.98,Nuclear
"vile please loser",0.98,Nuclear
"disgusting please",0.97,Nuclear
"fcking logging out",0.98,Nuclear
"worthless ggs ape",0.98,Nuclear
"please slut",0.98,Nuclear
"choke insane",0.97,Nuclear
"cringe sht garbage",0.98,Nuclear
"go next fking bs",0.99,Nuclear
"fck im leaving",0.97,Nuclear
"malding random",0.97,Nuclear
"over cancer",0.98,Nuclear
"log off pointless",0.98,Nuclear
"f_cking done",0.98,Nuclear
"quit fookin walking away",0.98,Nuclear
"neck urself chalked",0.98,Nuclear
"uninstall fkng done",0.99,Nuclear
"troll braindead",0.98,Nuclear
"choke phuck gg",0.98,Nuclear
"gtfo sht",0.97,Nuclear
"f_cking crap slut",0.98,Nuclear
"peace out random",0.98,Nuclear
"seethe pointless",0.97,Nuclear
"uninstall fucking unlucky",0.99,Nuclear
"go fk washed",0.99,Nuclear
"fvcking done",0.97,Nuclear
"delete game toxic",0.97,Nuclear
"go next uninstalling",0.98,Nuclear
"f**king crap",0.98,Nuclear
"go fk crazy autist",0.98,Nuclear
"cry more fucking tilt",0.98,Nuclear
"fucker peace out kid",0.99,Nuclear
"touch grass fucker crap",0.97,Nuclear
"useless npc",0.98,Nuclear
"useless make it stop retard",0.98,Nuclear
"delete game fcked had enough",0.99,Nuclear
"f-u-c-k had enough iron",0.97,Nuclear
"trolling loser",0.98,Nuclear
"plz quit go fk wack",0.97,Nuclear
"disgusting tilt dog",0.98,Nuclear
"pull the plug feeder",0.98,Nuclear
"go fck cooked mong",0.99,Nuclear
"cancerous unlucky",0.97,Nuclear
"fuck griefer",0.99,Nuclear
"gg next prick",0.98,Nuclear
"ggs bastard",0.99,Nuclear
"im gone tumor",0.99,Nuclear
"chalked griefer",0.98,Nuclear
"fucked malding",0.99,Nuclear
"plz quit f**king awful",0.99,Nuclear
"braindead uninstalling hardstuck",0.99,Nuclear
"fuck feeder",0.98,Nuclear
"fcked ggs",0.98,Nuclear
"f**k please",0.98,Nuclear
"sit tilted",0.98,Nuclear
"unreal wack",0.98,Nuclear
"cry more useless chalked",0.98,Nuclear
"touch grass cant anymore",0.98,Nuclear
"over it bronze",0.99,Nuclear
"fucked horrible",0.99,Nuclear
"f u c k i give up noob",0.99,Nuclear
"fking stepping away",0.99,Nuclear
"toxic horrible",0.97,Nuclear
"fckng tilt mong",0.98,Nuclear
"shut up mfing useless",0.98,Nuclear
"alt f4 f.u.c.k washed",0.99,Nuclear
"delete game go fk shit",0.98,Nuclear
"end it all shitter",0.99,Nuclear
"washed loser",0.99,Nuclear
"fkk cooked",0.97,Nuclear
"fucked log off griefer",0.98,Nuclear
"stfu phuck troll",0.98,Nuclear
"seethe worthless im retiring",0.99,Nuclear
"fvck make it stop hardstuck",0.99,Nuclear
"ff toxic insane",0.98,Nuclear
"drop dead fukking bullshit",0.97,Nuclear
"dammit bastard",0.97,Nuclear
"touch grass exhausting",0.98,Nuclear
"choke fckn tragic",0.99,Nuclear
"shutup f**king useless",0.99,Nuclear
"toxic tilted mong",0.97,Nuclear
"bruh feeder",0.98,Nuclear
"peace out freak",0.98,Nuclear
"shutup sht",0.99,Nuclear
"quit f-u-c-k braindead",0.98,Nuclear
"worthless done garbage",0.99,Nuclear
"f -u c-k wrap it up dick",0.97,Nuclear
"mentally ill im retiring",0.99,Nuclear
"neck urself trashy useless",0.97,Nuclear
"quit fucked peace out",0.99,Nuclear
"cope f_u_c_k sht",0.98,Nuclear
"fcked wild mong",0.98,Nuclear
"disgusting done",0.97,Nuclear
"f-u-c-k garbage",0.98,Nuclear
"absolute hell",0.98,Nuclear
"seethe awful",0.99,Nuclear
"its over dick",0.97,Nuclear
"fookin make it stop freak",0.98,Nuclear
"literal stepping away",0.98,Nuclear
"delete game f u c k i n g crap",0.97,Nuclear
"drop dead fkng nonsense",0.98,Nuclear
"absolute cant anymore dick",0.99,Nuclear
"leave f_ck worst",0.99,Nuclear
"terrible bot",0.98,Nuclear
"actual wtf clown",0.97,Nuclear
"dogshit over troll",0.98,Nuclear
"cope fook chalked",0.98,Nuclear
"fvck fck",0.99,Nuclear
"sit im out",0.97,Nuclear
"shitty shit",0.97,Nuclear
"insane crazy",0.97,Nuclear
"uninstall dead",0.99,Nuclear
"hell bozo",0.98,Nuclear
"alt f4 wtf",0.98,Nuclear
"cope meaningless",0.99,Nuclear
"why loser",0.97,Nuclear
"cope sht",0.98,Nuclear
"cry more terrible",0.99,Nuclear
"gtfo cringe gg next",0.97,Nuclear
"cope mfing joke",0.98,Nuclear
"ridiculous troll",0.98,Nuclear
"go fck trolling shitter",0.97,Nuclear
"pathetic pull the plug braindead",0.98,Nuclear
"fckng shut it down bot",0.99,Nuclear
"touch grass f-k-i-n-g deleting",0.98,Nuclear
"touch grass please",0.98,Nuclear
"get cancer f**k finished",0.98,Nuclear
"cope nonsense",0.97,Nuclear
"delete game mfing exhausting",0.99,Nuclear
"brainless its over",0.97,Nuclear
"leave disgusting crap",0.99,Nuclear
"kill urself fcking tragic",0.98,Nuclear
"f-u-c-k terrible bozo",0.99,Nuclear
"im out bot",0.97,Nuclear
"kys fookin bs",0.97,Nuclear
"alt f4 had enough",0.98,Nuclear
"go next dogshit gg next",0.98,Nuclear
"bullshit tragic iron",0.99,Nuclear
"dodge fckng disgusting",0.99,Nuclear
"gtfo done",0.99,Nuclear
"choke sht",0.99,Nuclear
"kill urself fook im quitting",0.98,Nuclear
"shut up fucking washed",0.98,Nuclear
"f -u c-k finished loser",0.98,Nuclear
"log off over",0.98,Nuclear
"get out motherfucking pathetic",0.98,Nuclear
"f**k stepping away clown",0.98,Nuclear
"fckn damn",0.99,Nuclear
"fvck toxic",0.99,Nuclear
"phucking checking out",0.98,Nuclear
"fuking checking out troll",0.99,Nuclear
"literal cant take it slut",0.99,Nuclear
"fkk shit waste",0.98,Nuclear
"kys fckn chalked",0.98,Nuclear
"uninstall horseshit cooked",0.97,Nuclear
"kill urself shit",0.98,Nuclear
"braindead im out dick",0.98,Nuclear
"insane braindead loser",0.97,Nuclear
"end it all bastard",0.98,Nuclear
"toxic tragic",0.98,Nuclear
"choke make it stop",0.99,Nuclear
"uninstall fuck broken",0.97,Nuclear
"delete game fcking wild",0.98,Nuclear
"quit awful",0.98,Nuclear
"sit fuk peace out",0.98,Nuclear
"drop dead insane",0.99,Nuclear
"braindead freak",0.98,Nuclear
"fuking pathetic animal",0.97,Nuclear
"leave fkk why",0.97,Nuclear
"brainless checking out noob",0.97,Nuclear
"kill urself ggs",0.98,Nuclear
"fvck damn",0.99,Nuclear
"neck urself fuck pointless",0.98,Nuclear
"neck urself finished",0.98,Nuclear
"trashy insane",0.98,Nuclear
"kys fucker pull the plug",0.98,Nuclear
"fker im retiring scum",0.98,Nuclear
"f*ck chalked npc",0.99,Nuclear
"kill urself horseshit had enough",0.98,Nuclear
"fok done mong",0.98,Nuclear
"fukking wtf cancer",0.98,Nuclear
"end trash",0.99,Nuclear
"choke useless im out",0.98,Nuclear
"choke checking out",0.98,Nuclear
"brainless done braindead",0.99,Nuclear
"gtfo bullshit",0.97,Nuclear
"fcked worst prick",0.99,Nuclear
"stfu absolute worst",0.99,Nuclear
"actual bruh",0.98,Nuclear
"f_u_c_k sht whore",0.99,Nuclear
"kys f u c k end it all",0.97,Nuclear
"get cancer fvcking just stop",0.98,Nuclear
"go next fck awful",0.99,Nuclear
"quit worst",0.98,Nuclear
"mfing done for",0.98,Nuclear
"cancerous uninstalling tumor",0.97,Nuclear
"log off mfing bullshit",0.98,Nuclear
"delusional pathetic iron",0.99,Nuclear
"useless shit clown",0.98,Nuclear
"literal worst scum",0.98,Nuclear
"leave f k i n g bullshit",0.98,Nuclear
"absolute worst",0.97,Nuclear
"literal end it all",0.99,Nuclear
"vile pull the plug",0.97,Nuclear
"sit mfing unlucky",0.97,Nuclear
"ff f.u.c.k pathetic",0.98,Nuclear
"disgusting meaningless troll",0.98,Nuclear
"broken iron",0.99,Nuclear
"fucker meaningless",0.97,Nuclear
"ff f**k worst",0.97,Nuclear
"delete game just stop",0.98,Nuclear
"sit dead",0.98,Nuclear
"cope f -u c-k crazy",0.97,Nuclear
"pathetic meaningless",0.98,Nuclear
"shitty malding",0.99,Nuclear
"gtfo f**k deleting",0.97,Nuclear
"stop bozo",0.97,Nuclear
"braindead clown",0.97,Nuclear
"ff awful",0.98,Nuclear
"motherfucking worst griefer",0.99,Nuclear
"sit make it stop",0.99,Nuclear
"f_cking ridiculous",0.98,Nuclear
"fckng terrible",0.98,Nuclear
"fucker trash whore",0.99,Nuclear
"uninstall go fk im done",0.99,Nuclear
"chalked dick",0.99,Nuclear
"stepping away hardstuck",0.97,Nuclear
"uninstall end",0.99,Nuclear
"choke log off",0.97,Nuclear
"f**king chalked",0.97,Nuclear
"f**k tragic imbecile",0.97,Nuclear
"sit braindead",0.97,Nuclear
"mfing give up",0.97,Nuclear
"absolute stepping away",0.98,Nuclear
"cope wild",0.97,Nuclear
"touch grass had enough",0.98,Nuclear
"fvcking chalked",0.99,Nuclear
"gtfo unreal gg",0.98,Nuclear
"literal peace out feeder",0.98,Nuclear
"delete game f _u_ck im gone",0.98,Nuclear
"done scum",0.99,Nuclear
"quit fcking joke",0.99,Nuclear
"fuking exhausting",0.98,Nuclear
"disgusting peace out",0.97,Nuclear
"no more iron",0.99,Nuclear
"go next fkk crap",0.99,Nuclear
"cancerous logging out loser",0.97,Nuclear
"kill urself delusional trash",0.99,Nuclear
"quit phuck done",0.99,Nuclear
"fker gg",0.98,Nuclear
"choke give up",0.97,Nuclear
"f_u_c_k washed",0.98,Nuclear
"actual walking away",0.98,Nuclear
"dead shitter",0.98,Nuclear
"fukking ggs slut",0.97,Nuclear
"wild tumor",0.99,Nuclear
"mfing wack kid",0.98,Nuclear
"quit fok ggs",0.97,Nuclear
"fker pull the plug iron",0.98,Nuclear
"fuk done for dog",0.98,Nuclear
"cant anymore waste",0.98,Nuclear
"fvck i give up animal",0.98,Nuclear
"f u c k im done loser",0.97,Nuclear
"plz quit fucking just stop",0.98,Nuclear
"seethe f u c k cant anymore",0.98,Nuclear
"f k i n g end",0.98,Nuclear
"go fck end it all waste",0.97,Nuclear
"braindead trash npc",0.97,Nuclear
"neck urself fookin cant anymore",0.97,Nuclear
"f_u_c_k walking away noob",0.98,Nuclear
"trolling waste",0.99,Nuclear
"kill urself brainless gg",0.98,Nuclear
"shut up mentally ill terrible",0.98,Nuclear
"mfing trash",0.98,Nuclear
"vile wtf",0.97,Nuclear
"f_cking nonsense",0.98,Nuclear
"had enough dog",0.97,Nuclear
"fukk pathetic slut",0.97,Nuclear
"plz quit brainless omfg",0.99,Nuclear
"fucked ggs",0.98,Nuclear
"fuking i give up bastard",0.98,Nuclear
"get out trash",0.99,Nuclear
"fkk cant take it",0.99,Nuclear
"fukk worst bronze",0.97,Nuclear
"f*ck over it clown",0.98,Nuclear
"touch grass tilt",0.98,Nuclear
"vile gg next pussy",0.99,Nuclear
"gtfo over it",0.97,Nuclear
"logging out random",0.98,Nuclear
"f*cking gg next npc",0.98,Nuclear
"f-k-i-n-g its over whore",0.98,Nuclear
"f_cking tilted",0.99,Nuclear
"wild retard",0.99,Nuclear
"ff fok shut it down",0.97,Nuclear
"fck tragic",0.98,Nuclear
"seethe f*ck uninstalling",0.98,Nuclear
"choke shit",0.97,Nuclear
"touch grass brainless wtf",0.98,Nuclear
"log off f u c k washed",0.98,Nuclear
"fck just end",0.98,Nuclear
"go fck bruh animal",0.98,Nuclear
"useless retard",0.97,Nuclear
"neck urself phuck braindead",0.97,Nuclear
"literal please autist",0.97,Nuclear
"f.u.c.k exhausting mong",0.98,Nuclear
"cope worthless stop",0.97,Nuclear
"f_u_c_k damn pussy",0.98,Nuclear
"neck urself fuck walking away",0.98,Nuclear
"fok bs moron",0.98,Nuclear
"fook braindead",0.98,Nuclear
"disgusting insane",0.97,Nuclear
"actual bullshit",0.98,Nuclear
"wtf moron",0.98,Nuclear
"mentally ill crap mong",0.99,Nuclear
"fking damn",0.98,Nuclear
"done griefer",0.98,Nuclear
"bullshit miserable shitter",0.97,Nuclear
"alt f4 ggs",0.97,Nuclear
"go fk tilt subhuman",0.99,Nuclear
"fvck nonsense scum",0.99,Nuclear
"shitty cant take it freak",0.99,Nuclear
"shutup nonsense",0.98,Nuclear
"stfu dammit",0.98,Nuclear
"cope deleting",0.98,Nuclear
"fck tilt",0.97,Nuclear
"fuking bullshit cunt",0.98,Nuclear
"phuck awful animal",0.97,Nuclear
"phucking washed",0.97,Nuclear
"kys phucking no more",0.98,Nuclear
"choke f u c k i n g toxic",0.99,Nuclear
"meaningless shitter",0.97,Nuclear
"touch grass bullshit tragic",0.98,Nuclear
"cry more f.u.c.k done",0.98,Nuclear
"bullshit tilt cunt",0.98,Nuclear
"no more bot",0.97,Nuclear
"shitty make it stop cunt",0.97,Nuclear
"fkk deleting bozo",0.99,Nuclear
"fckng chalked clown",0.98,Nuclear
"kill urself end it all",0.97,Nuclear
"crazy scum",0.98,Nuclear
"touch grass braindead sht",0.98,Nuclear
"uninstall fckn awful",0.99,Nuclear
"kill urself fcked trolling",0.97,Nuclear
"log off bastard",0.97,Nuclear
"f*cking garbage loser",0.99,Nuclear
"f*cking washed",0.97,Nuclear
"pathetic meaningless bot",0.99,Nuclear
"delusional done for freak",0.98,Nuclear
"touch grass fuk bruh",0.97,Nuclear
"leave bs",0.99,Nuclear
"actual joke",0.98,Nuclear
"drop dead fuk log off",0.97,Nuclear
"drop dead fuk im retiring",0.98,Nuclear
"washed troll",0.99,Nuclear
"touch grass f_ck ridiculous",0.98,Nuclear
"f -u c-k why bozo",0.98,Nuclear
"quit pathetic i give up",0.98,Nuclear
"actual had enough dog",0.98,Nuclear
"cry more washed",0.98,Nuclear
"neck urself cringe trolling",0.98,Nuclear
"braindead over garbage",0.99,Nuclear
"shutup pathetic garbage",0.98,Nuclear
"fckng i give up dog",0.98,Nuclear
"f-k-i-n-g just stop moron",0.98,Nuclear
"neck urself insane gg next",0.98,Nuclear
"alt f4 f k i n g horrible",0.98,Nuclear
"fking exhausting feeder",0.97,Nuclear
"fook exhausting feeder",0.99,Nuclear
"fucked end feeder",0.97,Nuclear
"uninstall toxic im out",0.98,Nuclear
"insane im leaving waste",0.98,Nuclear
"dead cunt",0.97,Nuclear
"bullshit bozo",0.97,Nuclear
"toxic lmao iron",0.99,Nuclear
"neck urself fck exhausting",0.98,Nuclear
"fkng stop ape",0.98,Nuclear
"omfg bozo",0.99,Nuclear
"stfu fcked tilt",0.98,Nuclear
"trashy cant anymore",0.99,Nuclear
"phuck awful bronze",0.98,Nuclear
"shut up malding",0.97,Nuclear
"gg pussy",0.98,Nuclear
"f u c k worst",0.98,Nuclear
"fuking bullshit",0.98,Nuclear
"kys fker fck",0.97,Nuclear
"f -u c-k wtf bastard",0.98,Nuclear
"dodge had enough",0.98,Nuclear
"literal logging out whore",0.97,Nuclear
"gtfo f.u.c.k cooked",0.98,Nuclear
"horseshit wtf npc",0.98,Nuclear
"log off cooked",0.98,Nuclear
"shutup fvcking no more",0.97,Nuclear
"fukk ridiculous",0.99,Nuclear
"shutup cancerous shut it down",0.98,Nuclear
"tilted loser",0.98,Nuclear
"phucking deleting cancer",0.98,Nuclear
"fuck stop idiot",0.97,Nuclear
"im leaving random",0.97,Nuclear
"get cancer fker just stop",0.99,Nuclear
"cancerous broken pussy",0.98,Nuclear
"plz quit horseshit cooked",0.97,Nuclear
"leave fucked im quitting",0.98,Nuclear
"stfu f*ck over",0.97,Nuclear
"leave fckn why",0.98,Nuclear
"fck dick",0.98,Nuclear
"pathetic fck retard",0.98,Nuclear
"fok trolling",0.97,Nuclear
"fckn wild",0.97,Nuclear
"braindead awful waste",0.99,Nuclear
"get out f.u.c.k im retiring",0.98,Nuclear
"alt f4 fucker chalked",0.98,Nuclear
"kys fckng crazy",0.99,Nuclear
"get cancer f -u c-k end it all",0.97,Nuclear
"get out im gone",0.98,Nuclear
"kill urself bullshit gg next",0.97,Nuclear
"f k i n g trolling feeder",0.97,Nuclear
"phuck nonsense idiot",0.98,Nuclear
"f-k-i-n-g gg",0.97,Nuclear
"delete game im gone",0.98,Nuclear
"vile bs npc",0.98,Nuclear
"trolling bitch",0.98,Nuclear
"wack bitch",0.98,Nuclear
"fckn sht",0.98,Nuclear
"log off lmao",0.98,Nuclear
"f_ck tragic moron",0.98,Nuclear
"trashy trolling",0.98,Nuclear
"pathetic wrap it up",0.98,Nuclear
"go fk log off",0.98,Nuclear
"braindead awful mong",0.97,Nuclear
"get out f-k-i-n-g why",0.98,Nuclear
"go next shitty tilted",0.99,Nuclear
"fucking miserable",0.98,Nuclear
"f**k cant anymore tumor",0.98,Nuclear
"shutup cringe malding",0.98,Nuclear
"cry more im done",0.98,Nuclear
"shut up f u c k i n g dead",0.97,Nuclear
"f u c k horrible mong",0.98,Nuclear
"f -u c-k walking away idiot",0.97,Nuclear
"wack bot",0.97,Nuclear
"shutup fuking troll",0.99,Nuclear
"leave garbage",0.97,Nuclear
"fok insane tumor",0.98,Nuclear
"f_u_c_k shut it down troll",0.98,Nuclear
"drop dead fking shit",0.99,Nuclear
"pathetic just end",0.98,Nuclear
"vile pathetic noob",0.99,Nuclear
"seethe disgusting lmao",0.99,Nuclear
"vile pointless",0.98,Nuclear
"shutup hell",0.99,Nuclear
"gg retard",0.98,Nuclear
"vile disgusting troll",0.97,Nuclear
"fckn peace out",0.98,Nuclear
"im done iron",0.98,Nuclear
"sit wtf",0.98,Nuclear
"go next fucked damn",0.97,Nuclear
"toxic unlucky",0.98,Nuclear
"f u c k im gone scum",0.98,Nuclear
"worthless awful garbage",0.97,Nuclear
"fookin washed mong",0.99,Nuclear
"log off cringe chalked",0.97,Nuclear
"touch grass gg next",0.98,Nuclear
"just stop dog",0.97,Nuclear
"plz quit pull the plug",0.98,Nuclear
"f_u_c_k horrible",0.98,Nuclear
"i give up kid",0.97,Nuclear
"useless tragic tumor",0.98,Nuclear
"cant anymore troll",0.99,Nuclear
"im quitting npc",0.97,Nuclear
"get cancer dead",0.98,Nuclear
"fking fuck",0.97,Nuclear
"bullshit log off bastard",0.98,Nuclear
"f-u-c-k tragic hardstuck",0.98,Nuclear
"vile washed shitter",0.98,Nuclear
"unreal pathetic bitch",0.97,Nuclear
"fookin im retiring",0.99,Nuclear
"fok chalked",0.98,Nuclear
"seethe brainless finished",0.99,Nuclear
"disgusting bozo",0.97,Nuclear
"kill urself checking out",0.98,Nuclear
"cry more fvck crap",0.97,Nuclear
"plz quit f u c k fuck",0.99,Nuclear
"gtfo f-k-i-n-g hell",0.99,Nuclear
"im retiring mong",0.97,Nuclear
"sit horrible",0.97,Nuclear
"fookin im done random",0.98,Nuclear
"fckng end whore",0.98,Nuclear
"uninstall f _u_ck sht",0.98,Nuclear
"fucking shut it down feeder",0.97,Nuclear
"shutup braindead gg next",0.98,Nuclear
"stfu disgusting im done",0.98,Nuclear
"bullshit end npc",0.98,Nuclear
"worthless pointless mong",0.98,Nuclear
"choke dead",0.98,Nuclear
"leave f_u_c_k washed",0.97,Nuclear
"leave phucking nonsense",0.98,Nuclear
"f u c k bullshit noob",0.99,Nuclear
"cringe im leaving cancer",0.98,Nuclear
"vile worst ape",0.98,Nuclear
"shutup meaningless",0.98,Nuclear
"go next delusional please",0.98,Nuclear
"go next gg",0.97,Nuclear
"fuking malding",0.99,Nuclear
"phucking terrible slut",0.98,Nuclear
"choke shitty pointless",0.97,Nuclear
"absolute horrible retard",0.98,Nuclear
"go next wack",0.98,Nuclear
"kill urself f**king washed",0.97,Nuclear
"get cancer cooked",0.98,Nuclear
"absolute uninstalling cunt",0.99,Nuclear
"neck urself go fk done for",0.98,Nuclear
"ridiculous clown",0.98,Nuclear
"drop dead fuck peace out",0.99,Nuclear
"leave sht",0.98,Nuclear
"sit dammit",0.97,Nuclear
"unreal sht griefer",0.99,Nuclear
"plz quit f u c k im done",0.98,Nuclear
"fok shit",0.99,Nuclear
"insane troll",0.98,Nuclear
"fuck im retiring",0.99,Nuclear
"get out fckn wrap it up",0.99,Nuclear
"ff walking away",0.98,Nuclear
"go next unreal had enough",0.97,Nuclear
"f*cking stepping away moron",0.97,Nuclear
"f u c k bs bronze",0.99,Nuclear
"fucked omfg cunt",0.97,Nuclear
"fkk washed hardstuck",0.98,Nuclear
"fvck peace out bitch",0.98,Nuclear
"dogshit fck dick",0.99,Nuclear
"seethe literal im retiring",0.97,Nuclear
"miserable hardstuck",0.99,Nuclear
"neck urself f**k give up",0.99,Nuclear
"choke vile fuck",0.97,Nuclear
"gtfo vile useless",0.98,Nuclear
"go fk wild",0.98,Nuclear
"fucking peace out",0.99,Nuclear
"toxic terrible clown",0.98,Nuclear
"cancerous its over loser",0.97,Nuclear
"seethe malding",0.98,Nuclear
"drop dead cringe i give up",0.97,Nuclear
"gtfo insane dead",0.99,Nuclear
"terrible dick",0.97,Nuclear
"get cancer had enough",0.99,Nuclear
"alt f4 fuking omfg",0.98,Nuclear
"log off toxic im out",0.98,Nuclear
"go fck omfg bastard",0.99,Nuclear
"chalked slut",0.98,Nuclear
"worthless im quitting trash",0.99,Nuclear
"fucking omfg",0.99,Nuclear
"f_cking wild cancer",0.98,Nuclear
"phuck just end imbecile",0.99,Nuclear
"f _u_ck malding pussy",0.98,Nuclear
"drop dead trolling",0.98,Nuclear
"fukk meaningless",0.99,Nuclear
"f u c k i n g gg shitter",0.98,Nuclear
"kill urself broken",0.98,Nuclear
"insane gg next freak",0.98,Nuclear
"unlucky bronze",0.97,Nuclear
"ggs npc",0.98,Nuclear
